sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
"[CLS] Arthur Wellesley:2 , 1st Duke of Wellington has the position of Prime Minister of the United Kingdom . [SEP]",Prime Minister of the United Kingdom,Prime Minister of the United Kingdom,1,Prime Minister of the United Kingdom,1,-0.07640
[CLS] Leo I of Cava:2 has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-0.37593
[CLS] Sylwester:4 Chruszcz:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.98485
[CLS] Ovinius:3 Gallicanus:3 has the position of Praefectus:4 urbi:2 . [SEP],Praefectus:4 urbi:2,Praefectus:4 urbi:2,1,Praefectus:4 urbi:2,1,-0.98136
[CLS] Urban III has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-3.07337
[CLS] Friedrich Georg Weitsch:2 has the position of court painter . [SEP],court painter,court painter,1,court painter,1,-6.84846
[CLS] Jean - Baptiste Thorn has the position of councillor:2 . [SEP],councillor:2,councillor:2,1,councillor:2,1,-2.02624
[CLS] Jay Garner has the position of Coalition Provisional Authority . [SEP],Coalition Provisional Authority,Coalition Provisional Authority,1,Coalition Provisional Authority,1,-7.38191
[CLS] Tokugawa Iemochi:4 has the position of Shogun:3 . [SEP],Shogun:3,Shogun:3,1,Shogun:3,1,-0.23222
[CLS] Jean - Baptiste Boisot:2 has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-1.14334
[CLS] Simon Peh:2 has the position of ICAC:2 Commissioner . [SEP],ICAC:2 Commissioner,ICAC:2 Commissioner,1,ICAC:2 Commissioner,1,-8.80038
[CLS] Viktor Klima has the position of Federal Chancellor of Austria . [SEP],Federal Chancellor of Austria,Federal Chancellor of Austria,1,Federal Chancellor of Austria,1,-2.37418
[CLS] Antony II of Constantinople has the position of Ecumenical:4 Patriarch:2 of Constantinople . [SEP],Ecumenical:4 Patriarch:2 of Constantinople,Ecumenical:4 Patriarch:2 of Constantinople,1,Ecumenical:4 Patriarch:2 of Constantinople,1,-0.04509
[CLS] Eugenijus:3 Gentvilas:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.75697
[CLS] Jean Hengen:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.57052
[CLS] Gaius Servilius:3 Glaucia:3 has the position of praetor:2 . [SEP],praetor:2,praetor:2,1,praetor:2,1,-0.03842
[CLS] Martin V has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-3.04820
[CLS] Eugene I has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-2.51931
[CLS] Carlos Zorrinho:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.19638
[CLS] Bernd Lucke:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.11559
[CLS] Robert Menzies:3 has the position of Prime Minister of Australia . [SEP],Prime Minister of Australia,Prime Minister of Australia,1,Prime Minister of Australia,1,-0.74560
[CLS] Roman Herzog has the position of president of Germany . [SEP],president of Germany,president of Germany,1,president of Germany,1,-3.44690
[CLS] Antonio Maria Vegliò:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.14072
[CLS] Aulus:2 Postumius:3 Albinus:2 has the position of praetor:2 . [SEP],praetor:2,praetor:2,1,praetor:2,1,-0.02539
[CLS] Eva Perón has the position of list of First Ladies and Gentlemen:2 of Argentina . [SEP],list of First Ladies and Gentlemen:2 of Argentina,list of First Ladies and Gentlemen:2 of Argentina,1,list of First Ladies and Gentlemen:2 of Argentina,1,-2.65626
[CLS] Philip Ruddock:3 has the position of Attorney - General for Australia . [SEP],Attorney - General for Australia,Attorney - General for Australia,1,Attorney - General for Australia,1,-2.78433
[CLS] Ernst Adalbert von Harrach:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.18582
[CLS] Tokugawa Harutoshi:3 has the position of daimyo:3 . [SEP],daimyo:3,daimyo:3,1,daimyo:3,1,-0.68469
[CLS] Lucius Domitius:3 Ahenobarbus:4 has the position of praetor:2 . [SEP],praetor:2,praetor:2,1,praetor:2,1,-0.03437
[CLS] Blake Gottesman:2 has the position of body man . [SEP],body man,body man,1,body man,1,-7.49473
[CLS] Vittorio Emanuele III has the position of Emperor of Ethiopia . [SEP],Emperor of Ethiopia,Emperor of Ethiopia,1,Emperor of Ethiopia,1,-2.15026
[CLS] Aloísio:4 Roque Oppermann:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.58498
"[CLS] Constantine Phipps:3 , 1st Marquess:2 of Normanby:2 has the position of Secretary of State for the Home Department . [SEP]",Secretary of State for the Home Department,Secretary of State for the Home Department,1,Secretary of State for the Home Department,1,-0.71976
[CLS] Ria:2 Oomen:2 - Ruijten:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.76394
[CLS] Gregory XVI has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-1.37668
[CLS] Robert J . Stevens has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.44690
[CLS] Publius Claudius Pulcher:3 has the position of aedile:3 . [SEP],aedile:3,aedile:3,1,aedile:3,1,-3.09465
[CLS] Yvette:2 Cooper has the position of Shadow Home Secretary . [SEP],Shadow Home Secretary,Shadow Home Secretary,1,Shadow Home Secretary,1,-4.67336
[CLS] Helmut Kohl has the position of Chancellor of Germany . [SEP],Chancellor of Germany,Chancellor of Germany,1,Chancellor of Germany,1,-0.58950
[CLS] Kujō:2 Yoritsune:3 has the position of Shogun:3 . [SEP],Shogun:3,Shogun:3,1,Shogun:3,1,-0.49304
[CLS] Marcus Fulvius:3 Nobilior:3 has the position of aedile:3 . [SEP],aedile:3,aedile:3,1,aedile:3,1,-3.53974
[CLS] Zeferino:3 González y Díaz Tuñón:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.21809
[CLS] Mitch Landrieu:3 has the position of Lieutenant Governor of Louisiana . [SEP],Lieutenant Governor of Louisiana,Lieutenant Governor of Louisiana,1,Lieutenant Governor of Louisiana,1,-0.77044
[CLS] Gale Norton has the position of Colorado Attorney General . [SEP],Colorado Attorney General,Colorado Attorney General,1,Colorado Attorney General,1,-2.89937
[CLS] Hor:2 - Aha:2 has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-0.52190
[CLS] Isaac of Stella has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-1.89321
[CLS] Jacqui:3 Smith has the position of Secretary of State for the Home Department . [SEP],Secretary of State for the Home Department,Secretary of State for the Home Department,1,Secretary of State for the Home Department,1,-0.92479
[CLS] Ida Saxton:2 McKinley has the position of First Lady of the United States . [SEP],First Lady of the United States,First Lady of the United States,1,First Lady of the United States,1,-0.05270
[CLS] Pope Gabriel IV of Alexandria has the position of Pope of the Coptic:2 Orthodox Church of Alexandria . [SEP],Pope of the Coptic:2 Orthodox Church of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,1,Pope of the Coptic:2 Orthodox Church of Alexandria,1,-0.88640
[CLS] Gennaro:2 Portanova:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.17533
[CLS] Frank Wilson has the position of Premier of Western Australia . [SEP],Premier of Western Australia,Premier of Western Australia,1,Premier of Western Australia,1,-1.20295
[CLS] Giovanni Giustiniani:4 has the position of Protostrator:3 . [SEP],Protostrator:3,Protostrator:3,1,Protostrator:3,1,-4.62084
[CLS] P . Aquillius:3 Gallus:2 has the position of tribune:2 of the plebs:3 . [SEP],tribune:2 of the plebs:3,tribune:2 of the plebs:3,1,tribune:2 of the plebs:3,1,-0.79260
[CLS] Pope John XVI of Alexandria has the position of Pope of the Coptic:2 Orthodox Church of Alexandria . [SEP],Pope of the Coptic:2 Orthodox Church of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,1,Pope of the Coptic:2 Orthodox Church of Alexandria,1,-0.83813
[CLS] Henry S . Johnston has the position of President pro tempore of the Oklahoma Senate . [SEP],President pro tempore of the Oklahoma Senate,President pro tempore of the Oklahoma Senate,1,President pro tempore of the Oklahoma Senate,1,-1.07045
"[CLS] John Wodehouse:3 , 1st Earl of Kimberley:2 has the position of Secretary of State for Foreign and Commonwealth Affairs . [SEP]",Secretary of State for Foreign and Commonwealth Affairs,Secretary of State for Foreign and Commonwealth Affairs,1,Secretary of State for Foreign and Commonwealth Affairs,1,-0.71141
[CLS] Phumzile:4 Mlambo:3 - Ngcuka:3 has the position of Deputy President of South Africa . [SEP],Deputy President of South Africa,Deputy President of South Africa,1,Deputy President of South Africa,1,-2.06051
[CLS] Endius:2 has the position of Ephor:3 . [SEP],Ephor:3,Ephor:3,1,Ephor:3,1,-4.82791
[CLS] Godfried:2 Danneels:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.30614
"[CLS] Richard Wellesley:2 , 1st Marquess:2 Wellesley:2 has the position of Lord Lieutenant of Ireland . [SEP]",Lord Lieutenant of Ireland,Lord Lieutenant of Ireland,1,Lord Lieutenant of Ireland,1,-1.45832
[CLS] Marc - Amable:2 Girard has the position of Premier of Manitoba . [SEP],Premier of Manitoba,Premier of Manitoba,1,Premier of Manitoba,1,-4.15782
[CLS] Ebenezer:2 Hazard:2 has the position of United States Postmaster:2 General . [SEP],United States Postmaster:2 General,United States Postmaster:2 General,1,United States Postmaster:2 General,1,-0.63891
[CLS] John Scholasticus:4 has the position of Ecumenical:4 Patriarch:2 of Constantinople . [SEP],Ecumenical:4 Patriarch:2 of Constantinople,Ecumenical:4 Patriarch:2 of Constantinople,1,Ecumenical:4 Patriarch:2 of Constantinople,1,-0.27138
[CLS] Konstantina:2 Kouneva:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.23065
[CLS] Arturo Rivera y Damas:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.28847
[CLS] Boniface:3 Lele:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.42243
[CLS] Dave Deno:2 has the position of chief operating officer . [SEP],chief operating officer,chief operating officer,1,chief operating officer,1,-1.29554
[CLS] David Beaton:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.94507
"[CLS] John Copley:2 , 1st Baron Lyndhurst:3 has the position of Lord Chancellor . [SEP]",Lord Chancellor,Lord Chancellor,1,Lord Chancellor,1,-1.61898
[CLS] Niall:2 Andrews has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.50797
[CLS] Date Masamune:2 has the position of daimyo:3 . [SEP],daimyo:3,daimyo:3,1,daimyo:3,1,-0.69031
[CLS] S . Jayakumar:3 has the position of Deputy Prime Minister of Singapore . [SEP],Deputy Prime Minister of Singapore,Deputy Prime Minister of Singapore,1,Deputy Prime Minister of Singapore,1,-1.85579
[CLS] Oswald Gracias has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.51358
[CLS] Janusz Korwin:3 - Mikke:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.89559
[CLS] Kyriakos:3 Mavronikolas:4 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.70279
[CLS] Reinhard Marx has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.71231
[CLS] Josaphat:3 Kuntsevych:4 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.49223
[CLS] Bashar:2 al - Assad has the position of President of Syria . [SEP],President of Syria,President of Syria,1,President of Syria,1,-1.17134
[CLS] Pope John VII of Alexandria has the position of Pope of the Coptic:2 Orthodox Church of Alexandria . [SEP],Pope of the Coptic:2 Orthodox Church of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,1,Pope of the Coptic:2 Orthodox Church of Alexandria,1,-0.76571
[CLS] Paul E . Patton has the position of Lieutenant Governor of Kentucky . [SEP],Lieutenant Governor of Kentucky,Lieutenant Governor of Kentucky,1,Lieutenant Governor of Kentucky,1,-0.91866
[CLS] Harry Joseph Flynn has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.65736
[CLS] Leon Abbett:2 has the position of Governor of New Jersey . [SEP],Governor of New Jersey,Governor of New Jersey,1,Governor of New Jersey,1,-0.49949
[CLS] Titus Statilius:2 Taurus Corvinus:3 has the position of Roman consul . [SEP],Roman consul,Roman consul,1,Roman consul,1,-5.04521
[CLS] Paul Haddacks:3 has the position of Lieutenant Governor of the Isle of Man . [SEP],Lieutenant Governor of the Isle of Man,Lieutenant Governor of the Isle of Man,1,Lieutenant Governor of the Isle of Man,1,-0.44612
[CLS] Axel Miller has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.55564
[CLS] Lawrence Booth has the position of Archbishop of York . [SEP],Archbishop of York,Archbishop of York,1,Archbishop of York,1,-1.84779
[CLS] Philippe De Backer:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.88792
[CLS] Christian Schwarz - Schilling:3 has the position of High Representative for Bosnia and Herzegovina . [SEP],High Representative for Bosnia and Herzegovina,High Representative for Bosnia and Herzegovina,1,High Representative for Bosnia and Herzegovina,1,-1.38601
[CLS] Lucius Fabius:2 Cilo:2 has the position of Praefectus:4 urbi:2 . [SEP],Praefectus:4 urbi:2,Praefectus:4 urbi:2,1,Praefectus:4 urbi:2,1,-1.08428
[CLS] Nobuyuki:3 Abe has the position of Prime Minister of Japan . [SEP],Prime Minister of Japan,Prime Minister of Japan,1,Prime Minister of Japan,1,-0.10638
[CLS] Guillaume - Marie - Joseph Labouré:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.17739
[CLS] Francesco Rutelli:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.91537
[CLS] Byron White has the position of Associate Justice of the Supreme Court of the United States . [SEP],Associate Justice of the Supreme Court of the United States,Associate Justice of the Supreme Court of the United States,1,Associate Justice of the Supreme Court of the United States,1,-0.24441
[CLS] Sylvester III has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-1.92506
[CLS] Hilduin:3 has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-1.10757
[CLS] Anastasio:3 Somoza:2 Debayle:3 has the position of President of Nicaragua . [SEP],President of Nicaragua,President of Nicaragua,1,President of Nicaragua,1,-2.01129
[CLS] Sharafuddin:3 of Selangor has the position of Sultan of Selangor . [SEP],Sultan of Selangor,Sultan of Selangor,1,Sultan of Selangor,1,-0.43830
[CLS] Sicco:2 Mansholt:2 has the position of President of the European Commission . [SEP],President of the European Commission,President of the European Commission,1,President of the European Commission,1,-1.73384
[CLS] Leander:2 Starr Jameson has the position of Cape Colony . [SEP],Cape Colony,Cape Colony,1,Cape Colony,1,-4.28792
"[CLS] Sir Hugh Pollard:2 , 2nd Baronet has the position of member of parliament . [SEP]",member of parliament,member of parliament,1,member of parliament,1,-1.15463
[CLS] Paolo Pezzi:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.36872
[CLS] Herbert Henry Lehman:2 has the position of Governor of New York . [SEP],Governor of New York,Governor of New York,1,Governor of New York,1,-0.96658
[CLS] Cheryl Gillan:2 has the position of Secretary of State for Wales . [SEP],Secretary of State for Wales,Secretary of State for Wales,1,Secretary of State for Wales,1,-1.18544
[CLS] Colin Barnett has the position of Premier of Western Australia . [SEP],Premier of Western Australia,Premier of Western Australia,1,Premier of Western Australia,1,-1.33531
[CLS] Gordon Brown has the position of Chancellor of the Exchequer:3 . [SEP],Chancellor of the Exchequer:3,Chancellor of the Exchequer:3,1,Chancellor of the Exchequer:3,1,-0.01591
[CLS] Lutz Goepel:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.94861
[CLS] Neferkahor:4 has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-1.04190
[CLS] Marco Pannella:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.07085
[CLS] Pope Macarius:2 I of Alexandria has the position of Pope of the Coptic:2 Orthodox Church of Alexandria . [SEP],Pope of the Coptic:2 Orthodox Church of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,1,Pope of the Coptic:2 Orthodox Church of Alexandria,1,-0.76313
[CLS] Bonar:2 Law has the position of Prime Minister of the United Kingdom . [SEP],Prime Minister of the United Kingdom,Prime Minister of the United Kingdom,1,Prime Minister of the United Kingdom,1,-0.15914
[CLS] Lucius Aemilius:3 Lepidus:3 Paullus:2 has the position of aedile:3 . [SEP],aedile:3,aedile:3,1,aedile:3,1,-3.50457
[CLS] Martin H . Glynn:3 has the position of Governor of New York . [SEP],Governor of New York,Governor of New York,1,Governor of New York,1,-1.21113
[CLS] Oliver Plunkett:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-1.03857
[CLS] Li Xiannian:3 has the position of President of the People ' s Republic of China . [SEP],President of the People ' s Republic of China,President of the People ' s Republic of China,1,President of the People ' s Republic of China,1,-0.27034
[CLS] Rodman:2 M . Price has the position of Governor of New Jersey . [SEP],Governor of New Jersey,Governor of New Jersey,1,Governor of New Jersey,1,-0.46173
[CLS] Mentuhotep:3 I has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-0.47645
"[CLS] Neferkare:3 , ninth dynasty has the position of pharaoh:3 . [SEP]",pharaoh:3,pharaoh:3,1,pharaoh:3,1,-0.34154
[CLS] Publius Aelius:2 Vibullius:3 Rufus has the position of eponymous:3 archon:2 . [SEP],eponymous:3 archon:2,eponymous:3 archon:2,1,eponymous:3 archon:2,1,-3.14975
[CLS] Riek:2 Machar:2 has the position of vice president . [SEP],vice president,vice president,1,vice president,1,-2.25751
[CLS] Ian Twinn:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.49281
[CLS] Urszula:3 Krupa:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.96956
[CLS] Jean - Louis Bruguès:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.21732
[CLS] Peter Hitchcock has the position of Supreme Court of Ohio . [SEP],Supreme Court of Ohio,Supreme Court of Ohio,1,Supreme Court of Ohio,1,-2.36515
"[CLS] Archibald Seymour , 13th Duke of Somerset has the position of High Sheriff of Leicestershire:2 . [SEP]",High Sheriff of Leicestershire:2,High Sheriff of Leicestershire:2,1,High Sheriff of Leicestershire:2,1,-0.85589
[CLS] Soledad Cabezón:3 Ruiz has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.22428
[CLS] Serguei:3 Beloussov:3 has the position of chief executive officer . [SEP],chief executive officer,chief executive officer,1,chief executive officer,1,-0.80991
[CLS] Aulus:2 Postumius:3 Albinus:2 Luscus:2 has the position of praetor:2 . [SEP],praetor:2,praetor:2,1,praetor:2,1,-0.02398
"[CLS] John Anderson , 1st Viscount Waverley:2 has the position of Chancellor of the Exchequer:3 . [SEP]",Chancellor of the Exchequer:3,Chancellor of the Exchequer:3,1,Chancellor of the Exchequer:3,1,-0.00472
[CLS] Marcus Postumius:3 Albinus:2 Regillensis:3 has the position of Roman censor:2 . [SEP],Roman censor:2,Roman censor:2,1,Roman censor:2,1,-2.33741
[CLS] Robert Rawstorne:3 has the position of vicar:2 . [SEP],vicar:2,vicar:2,1,vicar:2,1,-3.00752
[CLS] Mikheil:3 Saakashvili:4 has the position of President of Georgia . [SEP],President of Georgia,President of Georgia,1,President of Georgia,1,-1.85689
[CLS] Jewish pope:2 Andreas has the position of pope:2 . [SEP],pope:2,pope:2,1,pope:2,1,-0.12437
[CLS] John Bruton:2 has the position of Taoiseach:3 . [SEP],Taoiseach:3,Taoiseach:3,1,Taoiseach:3,1,-0.10610
[CLS] Shirvanshah:4 Akhsitan:3 III has the position of Shirvanshah:4 . [SEP],Shirvanshah:4,Shirvanshah:4,1,Shirvanshah:4,1,-0.03061
[CLS] Rajiv:2 Gandhi has the position of Prime Minister of India . [SEP],Prime Minister of India,Prime Minister of India,1,Prime Minister of India,1,-0.05497
[CLS] Mary Barra has the position of vice president . [SEP],vice president,vice president,1,vice president,1,-1.38657
[CLS] Stanimir:3 Ilchev:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.19061
[CLS] Adelelmus:3 of Burgos has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-0.17597
[CLS] Asander:2 has the position of satrap:2 . [SEP],satrap:2,satrap:2,1,satrap:2,1,-2.81939
[CLS] Ramesses:3 IX has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-0.62104
[CLS] Bernard Stone has the position of Chicago City Council . [SEP],Chicago City Council,Chicago City Council,1,Chicago City Council,1,-3.56952
[CLS] Charles Lambert Ferdinands:2 has the position of Solicitor:3 General of Sri Lanka . [SEP],Solicitor:3 General of Sri Lanka,Solicitor:3 General of Sri Lanka,1,Solicitor:3 General of Sri Lanka,1,-0.21535
[CLS] Penaia:2 Ganilau:3 has the position of President of Fiji . [SEP],President of Fiji,President of Fiji,1,President of Fiji,1,-2.58548
[CLS] William Godfrey has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.35582
[CLS] Theresa May has the position of Secretary of State for the Home Department . [SEP],Secretary of State for the Home Department,Secretary of State for the Home Department,1,Secretary of State for the Home Department,1,-1.03267
[CLS] John Whitgift:3 has the position of Archbishop of Canterbury . [SEP],Archbishop of Canterbury,Archbishop of Canterbury,1,Archbishop of Canterbury,1,-0.27084
[CLS] Abel of Reims has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-0.42438
[CLS] John Hoynes:2 has the position of Vice President of the United States . [SEP],Vice President of the United States,Vice President of the United States,1,Vice President of the United States,1,-0.35911
[CLS] Elpidio:3 Quirino:2 has the position of President of the Philippines . [SEP],President of the Philippines,President of the Philippines,1,President of the Philippines,1,-2.04934
[CLS] Tokugawa Munechika:4 has the position of daimyo:3 . [SEP],daimyo:3,daimyo:3,1,daimyo:3,1,-0.70311
[CLS] Emine:2 Bozkurt:3 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.78957
[CLS] Laima:2 Andrikienė:4 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.03875
[CLS] Stuart Milton Hodgson has the position of Commissioners:2 of the Northwest Territories . [SEP],Commissioners:2 of the Northwest Territories,Commissioners:2 of the Northwest Territories,1,Commissioners:2 of the Northwest Territories,1,-1.42214
[CLS] Spencer Perceval:3 has the position of Attorney General for England and Wales . [SEP],Attorney General for England and Wales,Attorney General for England and Wales,1,Attorney General for England and Wales,1,-1.35888
[CLS] Alonso Manrique:2 de Lara has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.12159
[CLS] Eusébio:3 Scheid:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-1.32887
[CLS] Asano:2 Tsunaakira:4 has the position of daimyo:3 . [SEP],daimyo:3,daimyo:3,1,daimyo:3,1,-0.69515
[CLS] Didrik:2 Slagheck:3 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.34154
[CLS] Eugene Bolkhovitinov:5 has the position of metropolitan bishop . [SEP],metropolitan bishop,metropolitan bishop,1,metropolitan bishop,1,-3.26586
[CLS] William Kennedy has the position of Governor of New Jersey . [SEP],Governor of New Jersey,Governor of New Jersey,1,Governor of New Jersey,1,-0.67775
[CLS] Matt Fong:2 has the position of California State Treasurer:2 . [SEP],California State Treasurer:2,California State Treasurer:2,1,California State Treasurer:2,1,-1.62819
[CLS] Xi Jinping:2 has the position of General Secretary of the Communist Party of China . [SEP],General Secretary of the Communist Party of China,General Secretary of the Communist Party of China,1,General Secretary of the Communist Party of China,1,-0.25934
[CLS] Hermann Winkler has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-0.89984
[CLS] Thomas Playford:2 has the position of Premiers:2 of South Australia . [SEP],Premiers:2 of South Australia,Premiers:2 of South Australia,1,Premiers:2 of South Australia,1,-3.75077
[CLS] Anton Stres:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.43459
[CLS] Bricín:3 has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-1.10521
[CLS] Hallas:2 has the position of Ruling:3 Steward:3 of Gondor:2 . [SEP],Ruling:3 Steward:3 of Gondor:2,Ruling:3 Steward:3 of Gondor:2,1,Ruling:3 Steward:3 of Gondor:2,1,-1.40446
[CLS] Maria Badia:2 i Cutchet:2 has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.06602
[CLS] Nikólaos:4 Printesis:2 has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.20111
[CLS] Heribert:2 of Cologne has the position of archbishop:3 . [SEP],archbishop:3,archbishop:3,1,archbishop:3,1,-0.06980
[CLS] John the Prophet has the position of abbot:2 . [SEP],abbot:2,abbot:2,1,abbot:2,1,-0.80438
[CLS] Pietro Loredan:3 has the position of Doge:2 of Venice . [SEP],Doge:2 of Venice,Doge:2 of Venice,1,Doge:2 of Venice,1,-0.95523
[CLS] Quintus Fabius:2 Maximus Sanga:2 has the position of Roman consul . [SEP],Roman consul,Roman consul,1,Roman consul,1,-4.79826
[CLS] Laurentius:2 has the position of antipope:3 . [SEP],antipope:3,antipope:3,1,antipope:3,1,-4.02620
[CLS] Galéas:3 de Saint - Séverin:4 has the position of Grand Squire:2 of France . [SEP],Grand Squire:2 of France,Grand Squire:2 of France,1,Grand Squire:2 of France,1,-3.34031
[CLS] Thomas Händel has the position of member of the European Parliament . [SEP],member of the European Parliament,member of the European Parliament,1,member of the European Parliament,1,-1.21806
[CLS] Henry Poole has the position of High Sheriff of Leicestershire:2 . [SEP],High Sheriff of Leicestershire:2,High Sheriff of Leicestershire:2,1,High Sheriff of Leicestershire:2,1,-1.01067
[CLS] Cheung:2 Man Yee:2 has the position of Radio Television Hong Kong . [SEP],Radio Television Hong Kong,Radio Television Hong Kong,1,Radio Television Hong Kong,1,-1.84537
"[CLS] Frederic Thesiger:3 , 1st Baron Chelmsford:3 has the position of Lord Chancellor . [SEP]",Lord Chancellor,Lord Chancellor,1,Lord Chancellor,1,-1.60355
[CLS] Piye:2 has the position of pharaoh:3 . [SEP],pharaoh:3,pharaoh:3,1,pharaoh:3,1,-0.89769
[CLS] Jeffrey N . Steenson:2 has the position of protonotary:3 apostolic:3 . [SEP],protonotary:3 apostolic:3,protonotary:3 apostolic:3,1,protonotary:3 apostolic:3,1,-0.76616
