sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Channing:2 H . Cox has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of Massachusetts,0,Governor of Massachusetts,0,-0.73122
[CLS] Walter James has the position of [MASK] [MASK] [MASK] . [SEP],U . S,Premier of Western Australia,0,Premier of Western Australia,0,-0.81863
[CLS] Séamus:3 Pattison:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Séamus:3 Pattison:2,member of the European Parliament,0,member of the European Parliament,0,-0.74077
[CLS] Pedro Guerreiro:2 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,member of the European Parliament,0,member of the European Parliament,0,-0.79616
"[CLS] George Hastings , 4th Earl of Huntingdon:2 has the position of [MASK] [MASK] . [SEP]",Colonel Colonel,High Sheriff of Leicestershire:2,0,High Sheriff of Leicestershire:2,0,-0.54069
[CLS] Barbara Greene has the position of [MASK] [MASK] [MASK] . [SEP],Mrs . Greene,North York,0,North York,0,-0.54845
"[CLS] Arthur Wellesley:2 , 1st Duke of Wellington has the position of [MASK] [MASK] . [SEP]",Major General,Prime Minister of the United Kingdom,0,Prime Minister of the United Kingdom,0,-0.75415
[CLS] Leo I of Cava:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Leo of Cava:2,abbot:2,0,abbot:2,0,-0.28752
[CLS] Sylwester:4 Chruszcz:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,member of the European Parliament,0,member of the European Parliament,0,-0.84622
[CLS] Ovinius:3 Gallicanus:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Ovinius:3 Gallican:2,Praefectus:4 urbi:2,0,Praefectus:4 urbi:2,0,-0.56041
[CLS] Urban III has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Roman,pope:2,0,pope:2,0,-0.84537
[CLS] Friedrich Georg Weitsch:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,court painter,0,court painter,0,-0.78687
[CLS] Jean - Baptiste Thorn has the position of [MASK] [MASK] [MASK] . [SEP],Arch Arch Arch,councillor:2,0,councillor:2,0,-0.83063
[CLS] Jay Garner has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Coalition Provisional Authority,0,Coalition Provisional Authority,0,-0.29499
[CLS] Tokugawa Iemochi:4 has the position of [MASK] [MASK] . [SEP],Emperor Emperor,Shogun:3,0,Shogun:3,0,-0.95706
[CLS] Jean - Baptiste Boisot:2 has the position of [MASK] [MASK] . [SEP],parish priest,abbot:2,0,abbot:2,0,-0.56316
[CLS] Simon Peh:2 has the position of [MASK] [MASK] [MASK] . [SEP],Simon Peh:2,ICAC:2 Commissioner,0,ICAC:2 Commissioner,0,-0.75957
[CLS] Viktor Klima has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,Federal Chancellor of Austria,0,Federal Chancellor of Austria,0,-0.72344
[CLS] Antony II of Constantinople has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Roman,Ecumenical:4 Patriarch:2 of Constantinople,0,Ecumenical:4 Patriarch:2 of Constantinople,0,-0.54274
[CLS] Eugenijus:3 Gentvilas:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,member of the European Parliament,0,member of the European Parliament,0,-0.89026
[CLS] Jean Hengen:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.51583
[CLS] Gaius Servilius:3 Glaucia:3 has the position of [MASK] [MASK] . [SEP],a senator,praetor:2,0,praetor:2,0,-1.31146
[CLS] Martin V has the position of [MASK] [MASK] . [SEP],Martin V,pope:2,0,pope:2,0,-0.43891
[CLS] Eugene I has the position of [MASK] [MASK] . [SEP],Grand Duke,pope:2,0,pope:2,0,-0.39833
[CLS] Carlos Zorrinho:3 has the position of [MASK] [MASK] [MASK] . [SEP],Zorrinho:3,member of the European Parliament,0,member of the European Parliament,0,-0.04117
[CLS] Bernd Lucke:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,member of the European Parliament,0,member of the European Parliament,0,-0.43398
[CLS] Robert Menzies:3 has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Prime Minister of Australia,0,Prime Minister of Australia,0,-0.59146
[CLS] Roman Herzog has the position of [MASK] [MASK] [MASK] . [SEP],Holy Roman Emperor,president of Germany,0,president of Germany,0,-0.26718
[CLS] Antonio Maria Vegliò:3 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,archbishop:3,0,archbishop:3,0,-0.54603
[CLS] Aulus:2 Postumius:3 Albinus:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Aulus:2 Postumius:3,praetor:2,0,praetor:2,0,-0.89033
[CLS] Eva Perón has the position of [MASK] [MASK] [MASK] . [SEP],Queen of Brazil,list of First Ladies and Gentlemen:2 of Argentina,0,list of First Ladies and Gentlemen:2 of Argentina,0,-1.02893
[CLS] Philip Ruddock:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Attorney - General for Australia,0,Attorney - General for Australia,0,-0.38683
[CLS] Ernst Adalbert von Harrach:2 has the position of [MASK] [MASK] . [SEP],Major General,archbishop:3,0,archbishop:3,0,-0.87618
[CLS] Tokugawa Harutoshi:3 has the position of [MASK] [MASK] [MASK] . [SEP],no no no,daimyo:3,0,daimyo:3,0,-1.12722
[CLS] Lucius Domitius:3 Ahenobarbus:4 has the position of [MASK] [MASK] [MASK] . [SEP],prefector:3,praetor:2,0,praetor:2,0,-1.32290
[CLS] Blake Gottesman:2 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,body man,0,body man,0,-0.76768
[CLS] Vittorio Emanuele III has the position of [MASK] [MASK] . [SEP],Duke Duke,Emperor of Ethiopia,0,Emperor of Ethiopia,0,-0.24516
[CLS] Aloísio:4 Roque Oppermann:3 has the position of [MASK] [MASK] [MASK] . [SEP],A . P,archbishop:3,0,archbishop:3,0,-0.99795
"[CLS] Constantine Phipps:3 , 1st Marquess:2 of Normanby:2 has the position of [MASK] [MASK] [MASK] . [SEP]",Lieutenant - Colonel,Secretary of State for the Home Department,0,Secretary of State for the Home Department,0,-0.25938
[CLS] Ria:2 Oomen:2 - Ruijten:3 has the position of [MASK] [MASK] . [SEP],railway station,member of the European Parliament,0,member of the European Parliament,0,-0.16257
[CLS] Gregory XVI has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Holy,abbot:2,0,abbot:2,0,-0.19775
[CLS] Robert J . Stevens has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,chief executive officer,0,chief executive officer,0,-0.46147
[CLS] Publius Claudius Pulcher:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Claudius Pulcher:3,aedile:3,0,aedile:3,0,-0.27399
[CLS] Yvette:2 Cooper has the position of [MASK] [MASK] [MASK] . [SEP],Yvette:2 Cooper,Shadow Home Secretary,0,Shadow Home Secretary,0,-0.83511
[CLS] Helmut Kohl has the position of [MASK] [MASK] . [SEP],Prime Minister,Chancellor of Germany,0,Chancellor of Germany,0,-0.13185
[CLS] Kujō:2 Yoritsune:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Kujō:2 Yoritsune:3,Shogun:3,0,Shogun:3,0,-0.97393
[CLS] Marcus Fulvius:3 Nobilior:3 has the position of [MASK] [MASK] . [SEP],the Senate,aedile:3,0,aedile:3,0,-0.55239
[CLS] Zeferino:3 González y Díaz Tuñón:2 has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,archbishop:3,0,archbishop:3,0,-0.58370
[CLS] Mitch Landrieu:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,Lieutenant Governor of Louisiana,0,Lieutenant Governor of Louisiana,0,-0.88026
[CLS] Gale Norton has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Colorado Attorney General,0,Colorado Attorney General,0,-0.59610
[CLS] Hor:2 - Aha:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Hor:2 - Aha:2,pharaoh:3,0,pharaoh:3,0,-0.84422
[CLS] Isaac of Stella has the position of [MASK] [MASK] [MASK] . [SEP],S . A,abbot:2,0,abbot:2,0,-1.27383
[CLS] Jacqui:3 Smith has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Secretary of State for the Home Department,0,Secretary of State for the Home Department,0,-0.57329
[CLS] Ida Saxton:2 McKinley has the position of [MASK] [MASK] . [SEP],Miss McKinley,First Lady of the United States,0,First Lady of the United States,0,-0.89153
[CLS] Pope Gabriel IV of Alexandria has the position of [MASK] [MASK] [MASK] . [SEP],Pope of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,0,Pope of the Coptic:2 Orthodox Church of Alexandria,0,-0.67217
[CLS] Gennaro:2 Portanova:2 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.62926
[CLS] Frank Wilson has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Premier of Western Australia,0,Premier of Western Australia,0,-0.37495
[CLS] Giovanni Giustiniani:4 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Protostrator:3,0,Protostrator:3,0,-0.85961
[CLS] P . Aquillius:3 Gallus:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],P . Gallus:2,tribune:2 of the plebs:3,0,tribune:2 of the plebs:3,0,-0.39977
[CLS] Pope John XVI of Alexandria has the position of [MASK] [MASK] [MASK] . [SEP],Bishop of Alexandria,Pope of the Coptic:2 Orthodox Church of Alexandria,0,Pope of the Coptic:2 Orthodox Church of Alexandria,0,-0.63012
[CLS] Henry S . Johnston has the position of [MASK] [MASK] . [SEP],Major General,President pro tempore of the Oklahoma Senate,0,President pro tempore of the Oklahoma Senate,0,-0.82394
"[CLS] John Wodehouse:3 , 1st Earl of Kimberley:2 has the position of [MASK] [MASK] . [SEP]",Lieutenant Colonel,Secretary of State for Foreign and Commonwealth Affairs,0,Secretary of State for Foreign and Commonwealth Affairs,0,-0.42147
[CLS] Phumzile:4 Mlambo:3 - Ngcuka:3 has the position of [MASK] [MASK] [MASK] . [SEP],District of District,Deputy President of South Africa,0,Deputy President of South Africa,0,-0.99606
[CLS] Endius:2 has the position of [MASK] [MASK] . [SEP],Endius:2,Ephor:3,0,Ephor:3,0,-0.64759
[CLS] Godfried:2 Danneels:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.53359
"[CLS] Richard Wellesley:2 , 1st Marquess:2 Wellesley:2 has the position of [MASK] [MASK] . [SEP]",Lieutenant Colonel,Lord Lieutenant of Ireland,0,Lord Lieutenant of Ireland,0,-0.54584
[CLS] Marc - Amable:2 Girard has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Premier of Manitoba,0,Premier of Manitoba,0,-0.58621
[CLS] Ebenezer:2 Hazard:2 has the position of [MASK] [MASK] [MASK] . [SEP],U . S,United States Postmaster:2 General,0,United States Postmaster:2 General,0,-0.59898
[CLS] John Scholasticus:4 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Scholasticus:4,Ecumenical:4 Patriarch:2 of Constantinople,0,Ecumenical:4 Patriarch:2 of Constantinople,0,-0.58921
[CLS] Konstantina:2 Kouneva:3 has the position of [MASK] [MASK] [MASK] . [SEP],interpretent:3,member of the European Parliament,0,member of the European Parliament,0,-0.95472
[CLS] Arturo Rivera y Damas:2 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,archbishop:3,0,archbishop:3,0,-0.70596
[CLS] Boniface:3 Lele:2 has the position of [MASK] [MASK] . [SEP],parish priest,archbishop:3,0,archbishop:3,0,-0.74240
[CLS] Dave Deno:2 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,chief operating officer,0,chief operating officer,0,-0.67680
[CLS] David Beaton:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.38296
"[CLS] John Copley:2 , 1st Baron Lyndhurst:3 has the position of [MASK] [MASK] . [SEP]",Lieutenant Colonel,Lord Chancellor,0,Lord Chancellor,0,-0.41540
[CLS] Niall:2 Andrews has the position of [MASK] [MASK] [MASK] . [SEP],S . S,member of the European Parliament,0,member of the European Parliament,0,-0.93327
[CLS] Date Masamune:2 has the position of [MASK] [MASK] [MASK] . [SEP],no . no,daimyo:3,0,daimyo:3,0,-1.05920
[CLS] S . Jayakumar:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Deputy Prime Minister of Singapore,0,Deputy Prime Minister of Singapore,0,-0.68077
[CLS] Oswald Gracias has the position of [MASK] [MASK] . [SEP],parish priest,archbishop:3,0,archbishop:3,0,-0.58924
[CLS] Janusz Korwin:3 - Mikke:2 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,member of the European Parliament,0,member of the European Parliament,0,-0.31690
[CLS] Kyriakos:3 Mavronikolas:4 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of Education,member of the European Parliament,0,member of the European Parliament,0,-0.79265
[CLS] Reinhard Marx has the position of [MASK] [MASK] [MASK] . [SEP],worker worker worker,archbishop:3,0,archbishop:3,0,-0.49163
[CLS] Josaphat:3 Kuntsevych:4 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the Minister of State,archbishop:3,0,archbishop:3,0,-0.58455
[CLS] Bashar:2 al - Assad has the position of [MASK] [MASK] . [SEP],Prime Minister,President of Syria,0,President of Syria,0,-0.07788
[CLS] Pope John VII of Alexandria has the position of [MASK] [MASK] . [SEP],cardinal cardinal,Pope of the Coptic:2 Orthodox Church of Alexandria,0,Pope of the Coptic:2 Orthodox Church of Alexandria,0,-0.80230
[CLS] Paul E . Patton has the position of [MASK] [MASK] . [SEP],Major General,Lieutenant Governor of Kentucky,0,Lieutenant Governor of Kentucky,0,-0.20196
[CLS] Harry Joseph Flynn has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.49975
[CLS] Leon Abbett:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of New Jersey,0,Governor of New Jersey,0,-0.59944
[CLS] Titus Statilius:2 Taurus Corvinus:3 has the position of [MASK] [MASK] [MASK] . [SEP],Corvinus:3,Roman consul,0,Roman consul,0,-0.12601
[CLS] Paul Haddacks:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Lieutenant Governor of the Isle of Man,0,Lieutenant Governor of the Isle of Man,0,-0.30688
[CLS] Axel Miller has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,chief executive officer,0,chief executive officer,0,-1.20116
[CLS] Lawrence Booth has the position of [MASK] [MASK] [MASK] . [SEP],S . S,Archbishop of York,0,Archbishop of York,0,-0.70548
[CLS] Philippe De Backer:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ph . D .,member of the European Parliament,0,member of the European Parliament,0,-0.74076
[CLS] Christian Schwarz - Schilling:3 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,High Representative for Bosnia and Herzegovina,0,High Representative for Bosnia and Herzegovina,0,-0.41892
[CLS] Lucius Fabius:2 Cilo:2 has the position of [MASK] [MASK] [MASK] . [SEP],Consecutor:3,Praefectus:4 urbi:2,0,Praefectus:4 urbi:2,0,-0.95264
[CLS] Nobuyuki:3 Abe has the position of [MASK] [MASK] . [SEP],Vice President,Prime Minister of Japan,0,Prime Minister of Japan,0,-0.43701
[CLS] Guillaume - Marie - Joseph Labouré:2 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.63778
[CLS] Francesco Rutelli:3 has the position of [MASK] [MASK] . [SEP],parish priest,member of the European Parliament,0,member of the European Parliament,0,-0.54836
[CLS] Byron White has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Associate Justice of the Supreme Court of the United States,0,Associate Justice of the Supreme Court of the United States,0,-0.85099
[CLS] Sylvester III has the position of [MASK] [MASK] [MASK] . [SEP],Holy Holy Holy,pope:2,0,pope:2,0,-0.14372
[CLS] Hilduin:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,abbot:2,0,abbot:2,0,-1.14107
[CLS] Anastasio:3 Somoza:2 Debayle:3 has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,President of Nicaragua,0,President of Nicaragua,0,-0.57949
[CLS] Sharafuddin:3 of Selangor has the position of [MASK] [MASK] . [SEP],Prime Minister,Sultan of Selangor,0,Sultan of Selangor,0,-0.21504
[CLS] Sicco:2 Mansholt:2 has the position of [MASK] [MASK] . [SEP],Ski Ski,President of the European Commission,0,President of the European Commission,0,-0.79434
[CLS] Leander:2 Starr Jameson has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Cape Colony,0,Cape Colony,0,-0.64014
"[CLS] Sir Hugh Pollard:2 , 2nd Baronet has the position of [MASK] [MASK] [MASK] [MASK] . [SEP]",Sir Hugh Pollard:2,member of parliament,0,member of parliament,0,-0.60147
[CLS] Paolo Pezzi:2 has the position of [MASK] [MASK] [MASK] . [SEP],Minister of State,archbishop:3,0,archbishop:3,0,-0.43051
[CLS] Herbert Henry Lehman:2 has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Governor of New York,0,Governor of New York,0,-0.65272
[CLS] Cheryl Gillan:2 has the position of [MASK] [MASK] [MASK] . [SEP],Mrs . Mrs,Secretary of State for Wales,0,Secretary of State for Wales,0,-0.62104
[CLS] Colin Barnett has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Premier of Western Australia,0,Premier of Western Australia,0,-0.75435
[CLS] Gordon Brown has the position of [MASK] [MASK] [MASK] . [SEP],House House House,Chancellor of the Exchequer:3,0,Chancellor of the Exchequer:3,0,-0.55569
[CLS] Lutz Goepel:3 has the position of [MASK] [MASK] [MASK] . [SEP],Goepel:3,member of the European Parliament,0,member of the European Parliament,0,-0.02603
[CLS] Neferkahor:4 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Neferkahor:4,pharaoh:3,0,pharaoh:3,0,-0.79103
[CLS] Marco Pannella:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],P . P .,member of the European Parliament,0,member of the European Parliament,0,-0.94687
[CLS] Pope Macarius:2 I of Alexandria has the position of [MASK] [MASK] [MASK] . [SEP],Pope Macarius:2,Pope of the Coptic:2 Orthodox Church of Alexandria,0,Pope of the Coptic:2 Orthodox Church of Alexandria,0,-0.35417
[CLS] Bonar:2 Law has the position of [MASK] [MASK] [MASK] . [SEP],B . B,Prime Minister of the United Kingdom,0,Prime Minister of the United Kingdom,0,-0.54600
[CLS] Lucius Aemilius:3 Lepidus:3 Paullus:2 has the position of [MASK] [MASK] [MASK] . [SEP],a senatorial:2,aedile:3,0,aedile:3,0,-1.26791
[CLS] Martin H . Glynn:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of New York,0,Governor of New York,0,-0.88750
[CLS] Oliver Plunkett:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.54236
[CLS] Li Xiannian:3 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Li Xiannian:3,President of the People ' s Republic of China,0,President of the People ' s Republic of China,0,-0.88790
[CLS] Rodman:2 M . Price has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Governor of New Jersey,0,Governor of New Jersey,0,-0.72514
[CLS] Mentuhotep:3 I has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Mentuhotep:3 I,pharaoh:3,0,pharaoh:3,0,-0.86391
"[CLS] Neferkare:3 , ninth dynasty has the position of [MASK] [MASK] . [SEP]",the divine,pharaoh:3,0,pharaoh:3,0,-0.83456
[CLS] Publius Aelius:2 Vibullius:3 Rufus has the position of [MASK] [MASK] . [SEP],prefect:2,eponymous:3 archon:2,0,eponymous:3 archon:2,0,-0.89109
[CLS] Riek:2 Machar:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Riek:2 Machar:2,vice president,0,vice president,0,-0.82848
[CLS] Ian Twinn:2 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,member of the European Parliament,0,member of the European Parliament,0,-0.77513
[CLS] Urszula:3 Krupa:2 has the position of [MASK] [MASK] [MASK] . [SEP],a railway station,member of the European Parliament,0,member of the European Parliament,0,-0.73230
[CLS] Jean - Louis Bruguès:3 has the position of [MASK] [MASK] [MASK] . [SEP],the Chamber Chamber,archbishop:3,0,archbishop:3,0,-0.98380
[CLS] Peter Hitchcock has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Supreme Court of Ohio,0,Supreme Court of Ohio,0,-0.92552
"[CLS] Archibald Seymour , 13th Duke of Somerset has the position of [MASK] [MASK] [MASK] . [SEP]",Arms of Arms,High Sheriff of Leicestershire:2,0,High Sheriff of Leicestershire:2,0,-0.74649
[CLS] Soledad Cabezón:3 Ruiz has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,member of the European Parliament,0,member of the European Parliament,0,-0.86986
[CLS] Serguei:3 Beloussov:3 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,chief executive officer,0,chief executive officer,0,-0.76990
[CLS] Aulus:2 Postumius:3 Albinus:2 Luscus:2 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Aulus:2 Postumius:3,praetor:2,0,praetor:2,0,-0.78929
"[CLS] John Anderson , 1st Viscount Waverley:2 has the position of [MASK] [MASK] . [SEP]",Lieutenant Colonel,Chancellor of the Exchequer:3,0,Chancellor of the Exchequer:3,0,-0.36023
[CLS] Marcus Postumius:3 Albinus:2 Regillensis:3 has the position of [MASK] [MASK] . [SEP],the Senate,Roman censor:2,0,Roman censor:2,0,-0.57099
[CLS] Robert Rawstorne:3 has the position of [MASK] [MASK] . [SEP],District Attorney,vicar:2,0,vicar:2,0,-0.44877
[CLS] Mikheil:3 Saakashvili:4 has the position of [MASK] [MASK] [MASK] . [SEP],State of State,President of Georgia,0,President of Georgia,0,-0.47346
[CLS] Jewish pope:2 Andreas has the position of [MASK] [MASK] . [SEP],Eastern Orthodox,pope:2,0,pope:2,0,-0.83353
[CLS] John Bruton:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Taoiseach:3,0,Taoiseach:3,0,-0.69693
[CLS] Shirvanshah:4 Akhsitan:3 III has the position of [MASK] [MASK] [MASK] . [SEP],Shirvan:3,Shirvanshah:4,0,Shirvanshah:4,0,-0.13079
[CLS] Rajiv:2 Gandhi has the position of [MASK] [MASK] [MASK] . [SEP],Rajiv:2 Gandhi,Prime Minister of India,0,Prime Minister of India,0,-0.31177
[CLS] Mary Barra has the position of [MASK] [MASK] . [SEP],Mary Barra,vice president,0,vice president,0,-0.36165
[CLS] Stanimir:3 Ilchev:2 has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the Minister of State,member of the European Parliament,0,member of the European Parliament,0,-0.87838
[CLS] Adelelmus:3 of Burgos has the position of [MASK] [MASK] [MASK] . [SEP],Bishop of Burgos,abbot:2,0,abbot:2,0,-0.38795
[CLS] Asander:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,satrap:2,0,satrap:2,0,-0.73687
[CLS] Ramesses:3 IX has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Ramesses:3 IX,pharaoh:3,0,pharaoh:3,0,-0.75341
[CLS] Bernard Stone has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,Chicago City Council,0,Chicago City Council,0,-0.45151
[CLS] Charles Lambert Ferdinands:2 has the position of [MASK] [MASK] . [SEP],Lieutenant Colonel,Solicitor:3 General of Sri Lanka,0,Solicitor:3 General of Sri Lanka,0,-0.43248
[CLS] Penaia:2 Ganilau:3 has the position of [MASK] [MASK] . [SEP],. .,President of Fiji,0,President of Fiji,0,-0.86270
[CLS] William Godfrey has the position of [MASK] [MASK] [MASK] . [SEP],B . A,archbishop:3,0,archbishop:3,0,-0.82987
[CLS] Theresa May has the position of [MASK] [MASK] . [SEP],Theresa May,Secretary of State for the Home Department,0,Secretary of State for the Home Department,0,-0.35509
[CLS] John Whitgift:3 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Archbishop of Canterbury,0,Archbishop of Canterbury,0,-0.52471
[CLS] Abel of Reims has the position of [MASK] [MASK] [MASK] . [SEP],Abel of Reims,abbot:2,0,abbot:2,0,-0.41338
[CLS] John Hoynes:2 has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Vice President of the United States,0,Vice President of the United States,0,-0.54562
[CLS] Elpidio:3 Quirino:2 has the position of [MASK] [MASK] . [SEP],parish priest,President of the Philippines,0,President of the Philippines,0,-0.52566
[CLS] Tokugawa Munechika:4 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Tokugawa Munechika:4,daimyo:3,0,daimyo:3,0,-0.63222
[CLS] Emine:2 Bozkurt:3 has the position of [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Emine:2 Bozkurt:3,member of the European Parliament,0,member of the European Parliament,0,-0.70353
[CLS] Laima:2 Andrikienė:4 has the position of [MASK] [MASK] . [SEP],the Universe,member of the European Parliament,0,member of the European Parliament,0,-0.89974
[CLS] Stuart Milton Hodgson has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],D . D .,Commissioners:2 of the Northwest Territories,0,Commissioners:2 of the Northwest Territories,0,-0.87387
[CLS] Spencer Perceval:3 has the position of [MASK] [MASK] [MASK] . [SEP],Secretary of State,Attorney General for England and Wales,0,Attorney General for England and Wales,0,-0.46364
[CLS] Alonso Manrique:2 de Lara has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],Manrique:2 de Lara,archbishop:3,0,archbishop:3,0,-0.74659
[CLS] Eusébio:3 Scheid:2 has the position of [MASK] [MASK] . [SEP],. .,archbishop:3,0,archbishop:3,0,-1.06326
[CLS] Asano:2 Tsunaakira:4 has the position of [MASK] [MASK] [MASK] . [SEP],S . S,daimyo:3,0,daimyo:3,0,-0.69346
[CLS] Didrik:2 Slagheck:3 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.74239
[CLS] Eugene Bolkhovitinov:5 has the position of [MASK] [MASK] [MASK] . [SEP],C . c,metropolitan bishop,0,metropolitan bishop,0,-1.18855
[CLS] William Kennedy has the position of [MASK] [MASK] [MASK] . [SEP],Department of State,Governor of New Jersey,0,Governor of New Jersey,0,-0.43587
[CLS] Matt Fong:2 has the position of [MASK] [MASK] [MASK] . [SEP],Matt Fong:2,California State Treasurer:2,0,California State Treasurer:2,0,-0.03281
[CLS] Xi Jinping:2 has the position of [MASK] [MASK] [MASK] . [SEP],the Supreme Court,General Secretary of the Communist Party of China,0,General Secretary of the Communist Party of China,0,-1.00374
[CLS] Hermann Winkler has the position of [MASK] [MASK] [MASK] [MASK] . [SEP],the Chancellor of Germany,member of the European Parliament,0,member of the European Parliament,0,-1.08633
[CLS] Thomas Playford:2 has the position of [MASK] [MASK] [MASK] . [SEP],D . D,Premiers:2 of South Australia,0,Premiers:2 of South Australia,0,-0.90602
[CLS] Anton Stres:2 has the position of [MASK] [MASK] [MASK] . [SEP],Ph . D,archbishop:3,0,archbishop:3,0,-0.87673
[CLS] Bricín:3 has the position of [MASK] [MASK] [MASK] . [SEP],Bricín:3,abbot:2,0,abbot:2,0,-0.13422
[CLS] Hallas:2 has the position of [MASK] [MASK] . [SEP],Hallas:2,Ruling:3 Steward:3 of Gondor:2,0,Ruling:3 Steward:3 of Gondor:2,0,-0.42570
[CLS] Maria Badia:2 i Cutchet:2 has the position of [MASK] [MASK] [MASK] . [SEP],Mrs . Mrs,member of the European Parliament,0,member of the European Parliament,0,-0.35711
