sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Marc Engelhardt:2 plays [MASK] [MASK] [MASK] . [SEP],the B minor,bassoon:2,0,bassoon:2,0,-1.13341
[CLS] André Maugars:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],", plays , and [MASK]",viol:2,0,viol:2,0,-1.54456
[CLS] Andrea Falconieri:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],lute:2,0,lute:2,0,-1.35725
[CLS] Little Sonny plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],harmonica:2,0,harmonica:2,0,-0.88094
[CLS] Kimmo:2 Pohjonen:3 plays [MASK] [MASK] [MASK] . [SEP],pohjonen:3,accordion:2,0,accordion:2,0,-1.51842
[CLS] David Paton:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,bass guitar,0,bass guitar,0,-1.23572
[CLS] Tony Sales plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-1.04558
[CLS] Timothy Burris:2 plays [MASK] [MASK] [MASK] . [SEP],U . S,lute:2,0,lute:2,0,-0.97926
[CLS] Patrick Byrne plays [MASK] [MASK] . [SEP],Patrick Byrne,harp:2,0,harp:2,0,-0.18519
[CLS] Kim Shattuck:3 plays [MASK] [MASK] [MASK] . [SEP],the B minor,bass guitar,0,bass guitar,0,-1.15169
[CLS] Nityanand:4 Haldipur:3 plays [MASK] [MASK] [MASK] . [SEP],P . P,Bansuri:3,0,Bansuri:3,0,-1.06247
[CLS] Hal Goldstein plays [MASK] [MASK] [MASK] . [SEP],the title character,harmonica:2,0,harmonica:2,0,-1.05386
[CLS] Margaret Eliot plays [MASK] [MASK] . [SEP],an actor,oboe:2,0,oboe:2,0,-0.80401
[CLS] Patrick Carney:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,bass guitar,0,bass guitar,0,-1.36859
[CLS] Julianne:2 Regan plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the mother of the [MASK],bass guitar,0,bass guitar,0,-1.23560
[CLS] Charlie Harris plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],double bass,0,double bass,0,-0.83982
[CLS] Gary McFarland:5 plays [MASK] [MASK] [MASK] . [SEP],the football team,vibraphone:3,0,vibraphone:3,0,-1.24939
[CLS] John Serry:2 Sr . plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. John Serry:2 [MASK],accordion:2,0,accordion:2,0,-1.02945
[CLS] Georg Wadenius:2 plays [MASK] [MASK] [MASK] . [SEP],D . D,bass guitar,0,bass guitar,0,-1.32027
[CLS] Frantisek:3 Kotzwara:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],in the U . [MASK],double bass,0,double bass,0,-1.38003
[CLS] Armando Peraza:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. Armando Peraza:2 [MASK],percussion instrument,0,percussion instrument,0,-1.19618
[CLS] Studebaker:4 John plays [MASK] [MASK] [MASK] [MASK] . [SEP],Studebaker:4,harmonica:2,0,harmonica:2,0,-1.08718
[CLS] Tim Gallegos:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. Tim Gallegos:2 [MASK],bass guitar,0,bass guitar,0,-1.25010
[CLS] Benny Williams plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],mandolin:2,0,mandolin:2,0,-0.85641
[CLS] Mike Seeger:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,mandolin:2,0,mandolin:2,0,-1.28761
[CLS] Yuri Goloubev:4 plays [MASK] [MASK] [MASK] . [SEP],a football player,double bass,0,double bass,0,-0.90723
[CLS] John Linnell:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,accordion:2,0,accordion:2,0,-1.21090
[CLS] Adam Falckenhagen:4 plays [MASK] [MASK] . [SEP],an actor,lute:2,0,lute:2,0,-0.74998
[CLS] Vassar:2 Clements plays [MASK] [MASK] [MASK] . [SEP],the title character,fiddle:2,0,fiddle:2,0,-1.07268
[CLS] Matteo Messori:2 plays [MASK] [MASK] [MASK] . [SEP],a football player,pipe organ,0,pipe organ,0,-1.45927
[CLS] Bobby Hicks plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],fiddle:2,0,fiddle:2,0,-0.84592
[CLS] Sherrie:3 Maricle:2 plays [MASK] [MASK] . [SEP],Maricle:2,drum kit,0,drum kit,0,-0.05750
[CLS] Diana Doherty plays [MASK] [MASK] . [SEP],. .,oboe:2,0,oboe:2,0,-0.91026
[CLS] Michael Urbano plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-0.96547
[CLS] Greg Smith plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-0.92336
[CLS] Roland Robinson plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-1.11189
[CLS] Daniel Antonsson:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. Daniel Antonsson:2 [MASK],bass guitar,0,bass guitar,0,-1.17228
[CLS] Arling:2 Shaeffer:2 plays [MASK] [MASK] [MASK] . [SEP],M . M,mandolin:2,0,mandolin:2,0,-1.28571
[CLS] Mike Lewis plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-0.96338
[CLS] Dennis Wilson plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-0.85094
[CLS] Carlo Antonio Gambara:3 plays [MASK] [MASK] [MASK] . [SEP],the leading role,mandolin:2,0,mandolin:2,0,-1.24514
[CLS] Rob Ellis plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-1.01648
[CLS] Futoshi:3 Uehara:3 plays [MASK] [MASK] [MASK] . [SEP],the acoustic guitar,bass guitar,0,bass guitar,0,-1.41764
[CLS] Åsa:2 Jinder:2 plays [MASK] [MASK] [MASK] [MASK] . [SEP],Åsa:2 Jinder:2,keyed:2 fiddle:2,0,keyed:2 fiddle:2,0,-1.08783
[CLS] John Lindberg plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],double bass,0,double bass,0,-0.90212
[CLS] Ken Forssi:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],A . A . [MASK],bass guitar,0,bass guitar,0,-1.30927
[CLS] Cory Pesaturo:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. The New York [MASK],accordion:2,0,accordion:2,0,-1.79552
[CLS] Hamilton de Holanda plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. Hamilton de Holanda [MASK],mandolin:2,0,mandolin:2,0,-0.68892
[CLS] Jay Bentley plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-0.92319
[CLS] Astor Piazzolla:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the piano in the [MASK],bandoneon:3,0,bandoneon:3,0,-1.32612
[CLS] Yusef:2 Lateef:2 plays [MASK] [MASK] [MASK] . [SEP],M . M,oboe:2,0,oboe:2,0,-1.21114
[CLS] Kevin Talley:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-1.19806
[CLS] Zuzana:2 Růžičková:5 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],in the U . [MASK],harpsichord:4,0,harpsichord:4,0,-1.48581
[CLS] Steve West plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-0.98516
[CLS] Apollon Barret:2 plays [MASK] . [SEP],football,oboe:2,0,oboe:2,0,-0.69305
[CLS] Greg Lake plays [MASK] [MASK] [MASK] . [SEP],the acoustic guitar,bass guitar,0,bass guitar,0,-0.92900
[CLS] Kathryn Tickell:3 plays [MASK] [MASK] [MASK] . [SEP],the title character,fiddle:2,0,fiddle:2,0,-1.10788
[CLS] Michelle Mae plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-1.12855
[CLS] Antin:2 Paplynsky:3 plays [MASK] [MASK] [MASK] . [SEP],N . A,bandura:2,0,bandura:2,0,-1.18247
[CLS] Daniel Handler:2 plays [MASK] [MASK] [MASK] . [SEP],. Handler:2,accordion:2,0,accordion:2,0,-1.34284
[CLS] Christopher Palameta:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],B . B . [MASK],oboe:2,0,oboe:2,0,-1.35788
[CLS] Jim Self plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],tuba:2,0,tuba:2,0,-1.14306
[CLS] Denzil:2 Best plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],in the B . [MASK],drum kit,0,drum kit,0,-1.72665
[CLS] Harry Sparnaay:3 plays [MASK] [MASK] [MASK] [MASK] . [SEP],Harry Sparnaay:3,bass clarinet,0,bass clarinet,0,-1.18497
[CLS] Dominic Howard plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-0.80234
[CLS] Gavin Harrison plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-1.02097
[CLS] Jacek Kaczmarski:4 plays [MASK] [MASK] . [SEP],for Poland,classical guitar,0,classical guitar,0,-0.88281
[CLS] Ian Powrie:3 plays [MASK] [MASK] . [SEP],the pub,fiddle:2,0,fiddle:2,0,-1.10422
[CLS] Derek Bell plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],oboe:2,0,oboe:2,0,-0.82419
[CLS] Sufjan:3 Stevens plays [MASK] [MASK] [MASK] [MASK] . [SEP],Sufjan:3 Stevens,oboe:2,0,oboe:2,0,-0.92803
[CLS] Gavin Shoesmith:3 plays [MASK] [MASK] [MASK] . [SEP],the homeless:2,double bass,0,double bass,0,-1.44226
[CLS] Víctor Espínola:4 plays [MASK] [MASK] . [SEP],a footballer,harp:2,0,harp:2,0,-0.99151
[CLS] William Babell:2 plays [MASK] [MASK] [MASK] . [SEP],D . D,harpsichord:4,0,harpsichord:4,0,-1.20385
[CLS] Julia Thornton plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],harp:2,0,harp:2,0,-0.99093
[CLS] Stanley Sheldon plays [MASK] [MASK] [MASK] . [SEP],the title character,bass guitar,0,bass guitar,0,-0.83615
[CLS] Umar Dimayev:3 plays [MASK] [MASK] [MASK] . [SEP],M . M,accordion:2,0,accordion:2,0,-1.18682
[CLS] Dave Allen plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-0.97821
[CLS] Czesław:3 Śpiewa:3 plays [MASK] [MASK] . [SEP],for Poland,accordion:2,0,accordion:2,0,-1.22888
[CLS] Marcus Rojas plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],tuba:2,0,tuba:2,0,-0.94140
[CLS] Steve Barnard plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-0.95061
[CLS] Carey Bell plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],harmonica:2,0,harmonica:2,0,-1.29048
[CLS] Charlie Gillingham:2 plays [MASK] [MASK] [MASK] . [SEP],for the club,accordion:2,0,accordion:2,0,-1.17398
[CLS] Christophe Coin:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the father of the [MASK],viol:2,0,viol:2,0,-1.41976
[CLS] Heinrich Hübler:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the father of the [MASK],French horn,0,French horn,0,-1.37450
[CLS] Marc Gunn plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],autoharp:3,0,autoharp:3,0,-0.93261
[CLS] Tommy Ramone:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. Tommy Ramone:2 [MASK],drum kit,0,drum kit,0,-0.95702
[CLS] Charles Hayward plays [MASK] [MASK] [MASK] . [SEP],the title character,drum kit,0,drum kit,0,-0.95607
[CLS] Doug Clifford plays [MASK] [MASK] . [SEP],Doug Clifford,drum kit,0,drum kit,0,-0.29956
[CLS] Vernon Alley plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],double bass,0,double bass,0,-1.00380
[CLS] John Deacon plays [MASK] [MASK] . [SEP],bass guitar,bass guitar,1,bass guitar,1,-0.29199
[CLS] Queen Ida plays [MASK] [MASK] . [SEP],Queen Ida,accordion:2,0,accordion:2,0,-0.19635
[CLS] Shavo:2 Odadjian:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Shavo:2 Odad:2 [MASK],bass guitar,0,bass guitar,0,-0.71315
[CLS] Paul Hinojos:3 plays [MASK] [MASK] [MASK] . [SEP],the title character,bass guitar,0,bass guitar,0,-1.31089
[CLS] Alvin Stoller:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],", plays , and [MASK]",drum kit,0,drum kit,0,-1.30080
[CLS] Norman Blake plays [MASK] [MASK] [MASK] . [SEP],U . S,mandolin:2,0,mandolin:2,0,-0.93256
[CLS] Randy Brecker:2 plays [MASK] [MASK] [MASK] . [SEP],the acoustic guitar,flugelhorn:4,0,flugelhorn:4,0,-0.93492
[CLS] Billy Branch plays [MASK] [MASK] . [SEP],Billy Branch,harmonica:2,0,harmonica:2,0,-0.78382
[CLS] Alessandro Besozzi:3 plays [MASK] [MASK] [MASK] . [SEP],a football player,oboe:2,0,oboe:2,0,-1.24376
[CLS] Rosie Ledet:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,accordion:2,0,accordion:2,0,-1.31961
[CLS] Vince Gill plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],mandolin:2,0,mandolin:2,0,-0.96203
[CLS] Drew Gress:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],", plays , and [MASK]",double bass,0,double bass,0,-1.42653
[CLS] John Tams:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],A . S . [MASK],diatonic:3 button:2 accordion:2,0,diatonic:3 button:2 accordion:2,0,-1.35327
[CLS] Bobby Jacobs plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-0.84858
[CLS] Bob Schmidt plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],mandolin:2,0,mandolin:2,0,-0.97683
[CLS] Myron:2 Floren:2 plays [MASK] [MASK] [MASK] [MASK] . [SEP],Myron:2 Floren:2,accordion:2,0,accordion:2,0,-1.27595
[CLS] Truck Parham:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],in the Parham:2 [MASK],double bass,0,double bass,0,-1.92786
[CLS] Seán:2 Smyth:2 plays [MASK] [MASK] [MASK] [MASK] . [SEP],Seán:2 Smyth:2,fiddle:2,0,fiddle:2,0,-1.04748
[CLS] Paul O ' Dette plays [MASK] [MASK] . [SEP],an actor,archlute:3,0,archlute:3,0,-0.34117
[CLS] Tal Wilkenfeld:3 plays [MASK] [MASK] . [SEP],a player,bass guitar,0,bass guitar,0,-1.23936
[CLS] Stan Harper plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],harmonica:2,0,harmonica:2,0,-1.07613
[CLS] Ralph Gomberg:2 plays [MASK] [MASK] [MASK] . [SEP],D . D,oboe:2,0,oboe:2,0,-1.21360
[CLS] Dan McCarthy plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],vibraphone:3,0,vibraphone:3,0,-1.32188
[CLS] Bjørn Kjellemyr:3 plays [MASK] [MASK] . [SEP],an actor,double bass,0,double bass,0,-1.15347
[CLS] Peter Knight plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],mandolin:2,0,mandolin:2,0,-1.11908
[CLS] Patrick Dahlheimer:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,bass guitar,0,bass guitar,0,-1.14658
[CLS] Nick O ' Malley:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,bass guitar,0,bass guitar,0,-1.16484
[CLS] Albrecht Holder:2 plays [MASK] [MASK] [MASK] . [SEP],D . D,bassoon:2,0,bassoon:2,0,-1.18111
[CLS] Terri:2 Lyne:2 Carrington:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the mother of the [MASK],drum kit,0,drum kit,0,-1.16575
[CLS] Daniel Katzen:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,French horn,0,French horn,0,-1.18153
[CLS] Greg Wells plays [MASK] [MASK] [MASK] . [SEP],the title character,drum kit,0,drum kit,0,-0.91345
[CLS] Henry Clough:2 plays [MASK] [MASK] [MASK] . [SEP],D . D,Northumbrian:4 smallpipes:3,0,Northumbrian:4 smallpipes:3,0,-1.16297
[CLS] Gene Cherico:2 plays [MASK] [MASK] [MASK] . [SEP],Gene Cherico:2,double bass,0,double bass,0,-0.96622
[CLS] Saro:2 Tribastone:3 plays [MASK] [MASK] [MASK] . [SEP],the football team,mandolin:2,0,mandolin:2,0,-0.98219
[CLS] Kermit:2 Driscoll:4 plays [MASK] [MASK] . [SEP],the role,bass guitar,0,bass guitar,0,-1.15350
[CLS] Gareth McGrillen:5 plays [MASK] [MASK] . [SEP],a footballer,bass guitar,0,bass guitar,0,-0.79820
[CLS] Magne:2 Thormodsæter:5 plays [MASK] [MASK] [MASK] . [SEP],for the club,double bass,0,double bass,0,-1.21887
[CLS] Shona:3 Mooney:2 plays [MASK] [MASK] [MASK] . [SEP],the minor role,fiddle:2,0,fiddle:2,0,-1.14976
[CLS] Kris Bergstrom:2 plays [MASK] [MASK] [MASK] . [SEP],the B minor,taiko:2,0,taiko:2,0,-1.36065
[CLS] Frankie Dunlop plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],drum kit,0,drum kit,0,-0.87507
[CLS] Gid:2 Tanner plays [MASK] [MASK] [MASK] . [SEP],Gid:2 Tanner,fiddle:2,0,fiddle:2,0,-0.70843
[CLS] Howard Johnson plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass clarinet,0,bass clarinet,0,-0.94671
[CLS] Billy Cox plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-0.77607
[CLS] Annemiek:3 Padt:2 - Jansen plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the mother of the [MASK],harp:2,0,harp:2,0,-1.18295
[CLS] Wolff Jakob Lauffensteiner:4 plays [MASK] [MASK] . [SEP],a footballer,lute:2,0,lute:2,0,-1.31720
[CLS] William Rowsome:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,uilleann:3 pipes:2,0,uilleann:3 pipes:2,0,-1.39378
[CLS] Dario Seixas:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. Dario Seixas:2 [MASK],bass guitar,0,bass guitar,0,-0.95040
[CLS] Ron Chesterman:2 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],double bass,0,double bass,0,-1.25976
[CLS] Stefan Schwarzmann:2 plays [MASK] [MASK] [MASK] . [SEP],a football player,drum kit,0,drum kit,0,-1.11832
[CLS] Philippe Aerts:2 plays [MASK] [MASK] . [SEP],a footballer,double bass,0,double bass,0,-1.12304
[CLS] Kirkman:2 family plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. Kirkman:2 family [MASK],harpsichord:4,0,harpsichord:4,0,-0.72017
[CLS] Francisco Fattoruso:3 plays [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . [MASK],bass guitar,0,bass guitar,0,-1.48947
[CLS] Neil Peart:2 plays [MASK] [MASK] [MASK] . [SEP],the title character,drum kit,0,drum kit,0,-1.13953
[CLS] Karen Borca:2 plays [MASK] [MASK] . [SEP],Borca:2,bassoon:2,0,bassoon:2,0,-0.62083
[CLS] Johann Christian Fischer plays [MASK] [MASK] [MASK] . [SEP],a clarinet clarinet,oboe:2,0,oboe:2,0,-0.82777
