sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
"[CLS] Darlingtonia:3 , California is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Darlingtonia:3 , California",Del Norte County,0,Del Norte County,0,-0.10596
[CLS] Treverton:3 Preparatory:3 School and College is located in [MASK] [MASK] [MASK] . [SEP],Treverton:3,Mooi:2 River,0,Mooi:2 River,0,-0.00329
[CLS] Adelaide High School is located in [MASK] . [SEP],Adelaide,South Australia,0,South Australia,0,-0.28385
"[CLS] Qingyuan:2 Subdistrict:4 , Shijiazhuang:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP]",Shijiazhuang:4,"Chang ' an District , Shijiazhuang:4",0,"Chang ' an District , Shijiazhuang:4",0,-0.00268
[CLS] Rillington:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Ryedale:3,0,Ryedale:3,0,-0.28497
[CLS] Ratnawati:3 is located in [MASK] [MASK] [MASK] . [SEP],Ratnawati:3,Sindhuli:3 District,0,Sindhuli:3 District,0,-0.59399
[CLS] Rohrwiller:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Rohrwiller:4,Bas - Rhin,0,Bas - Rhin,0,-0.56185
[CLS] City of Tshwane:3 Metropolitan Municipality is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Tshwane:3 Metropolitan Municipality,Gauteng:3,0,Gauteng:3,0,-0.39178
[CLS] Donje:2 Suhotno:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Aleksinac:3,0,Aleksinac:3,0,-0.71723
[CLS] Slobodskoy:5 District is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the S . S,Kirov:2 Oblast,0,Kirov:2 Oblast,0,-0.82682
[CLS] North Carolina Highway 13 is located in [MASK] [MASK] [MASK] . [SEP],unincorporated . unincorporated,North Carolina,0,North Carolina,0,-1.06839
[CLS] Hedge:2 End is located in [MASK] [MASK] [MASK] . [SEP],Hedge:2 End,Eastleigh:2,0,Eastleigh:2,0,-0.03169
[CLS] Ibi:2 District is located in [MASK] [MASK] [MASK] . [SEP],Ibi:2 Prefecture,Gifu:2 Prefecture,0,Gifu:2 Prefecture,0,-1.18599
[CLS] Mazraeh:4 - ye Ahmad Mohammadi:2 is located in [MASK] [MASK] [MASK] . [SEP],Ahmad Mohammadi:2,Bagheli:3 - ye Marama:2 Rural District,0,Bagheli:3 - ye Marama:2 Rural District,0,-0.01674
[CLS] Atlanta is located in [MASK] [MASK] [MASK] . [SEP],U . S,Elmore:2 County,0,Elmore:2 County,0,-0.05410
[CLS] Będzelin:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Będzelin:4,Gmina Koluszki:3,0,Gmina Koluszki:3,0,-0.25253
[CLS] Laoling:2 is located in [MASK] [MASK] . [SEP],Laoling:2,Dezhou:2,0,Dezhou:2,0,-0.76666
[CLS] Deh:2 Nomam:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Deh:2 Nomam:2,Sanjabi:3 Rural District,0,Sanjabi:3 Rural District,0,-0.40740
[CLS] Balgarvie:3 Castle is located in [MASK] [MASK] [MASK] . [SEP],Balgarvie:3,Fife:2,0,Fife:2,0,-0.04063
[CLS] Poperinge:2 is located in [MASK] [MASK] . [SEP],Poperinge:2,West Flanders,0,West Flanders,0,-0.22023
"[CLS] Šmartno:3 , Brda:2 is located in [MASK] [MASK] [MASK] . [SEP]",Šmartno:3,Brda:2 Municipality,0,Brda:2 Municipality,0,-0.74638
[CLS] Shulin:2 District is located in [MASK] [MASK] [MASK] . [SEP],Shulin:2 District,New Taipei City,0,New Taipei City,0,-0.78031
[CLS] Fortune Head Ecological:2 Reserve is located in [MASK] [MASK] . [SEP],Fortune Head,Newfoundland and Labrador,0,Newfoundland and Labrador,0,-0.09032
[CLS] Cullompton:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Cullompton:4,Mid Devon,0,Mid Devon,0,-0.83679
[CLS] New Hampshire Highway System is located in [MASK] [MASK] [MASK] [MASK] . [SEP],New Hampshire Highway System,New Hampshire,0,New Hampshire,0,-0.60180
[CLS] Puerto Leguízamo:4 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Puerto Leguízamo:4,Putumayo:3 Department,0,Putumayo:3 Department,0,-0.70198
[CLS] Côtes - de - Fer:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Côtes - d ' Armor,Sud - Est,0,Sud - Est,0,-0.84005
[CLS] James A . Burden:2 House is located in [MASK] [MASK] [MASK] . [SEP],St . St,Carnegie Hill,0,Carnegie Hill,0,-0.79713
[CLS] Pragasapuram:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Pragasapuram:4,Thoothukudi:5 district,0,Thoothukudi:5 district,0,-0.31534
[CLS] Memari:2 is located in [MASK] [MASK] . [SEP],Memari:2,Bardhaman:3 district,0,Bardhaman:3 district,0,-0.67883
[CLS] Khanjareh:3 - ye Sofla:3 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"Khanjareh:3 , Pakistan",Sarab:2 Qamish:3 Rural District,0,Sarab:2 Qamish:3 Rural District,0,-0.74336
[CLS] Heiloo:3 is located in [MASK] [MASK] [MASK] . [SEP],H . H,North Holland,0,North Holland,0,-0.95392
[CLS] Mount Etherington:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,British Columbia,0,British Columbia,0,-0.34383
[CLS] Zirian:2 is located in [MASK] [MASK] . [SEP],Zirian:2,Peyghan:3 Chayi:2 Rural District,0,Peyghan:3 Chayi:2 Rural District,0,-0.03064
[CLS] Viișoara:5 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Viișoara:5,Cluj County,0,Cluj County,0,-0.79081
[CLS] Štěkeň:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Štěkeň:4,Strakonice:3 District,0,Strakonice:3 District,0,-0.49995
"[CLS] Gonbad:3 , Takab:2 is located in [MASK] [MASK] [MASK] . [SEP]",Gonbad:3,West Azarbaijan:4 Province,0,West Azarbaijan:4 Province,0,-0.00660
[CLS] Rathbun:3 is located in [MASK] [MASK] [MASK] . [SEP],Rathbun:3,Appanoose:3 County,0,Appanoose:3 County,0,-0.68009
[CLS] Lakes of the Clouds:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Lakes of the Clouds:2,New Hampshire,0,New Hampshire,0,-0.81756
[CLS] Alscot:2 is located in [MASK] [MASK] . [SEP],Alscot:2,Buckinghamshire:2,0,Buckinghamshire:2,0,-0.03498
[CLS] Nuvork:3 is located in [MASK] [MASK] [MASK] . [SEP],Nuvork:3,Mardehek:4 Rural District,0,Mardehek:4 Rural District,0,-0.04065
"[CLS] Jastrzębnik:5 , Lubusz:3 Voivodeship is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]",Jastrzębnik:5,Gmina Santok:2,0,Gmina Santok:2,0,-0.24645
[CLS] Theresetta:3 Catholic School is located in [MASK] [MASK] [MASK] . [SEP],Theresetta:3,Castor:2,0,Castor:2,0,-0.04691
[CLS] New Brunswick Route 740 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"New Brunswick , New Brunswick",New Brunswick,0,New Brunswick,0,-0.33356
[CLS] Bietlenheim:3 is located in [MASK] [MASK] [MASK] . [SEP],Bietlenheim:3,Bas - Rhin,0,Bas - Rhin,0,-0.73083
"[CLS] Thurning:3 , Northamptonshire:2 is located in [MASK] [MASK] [MASK] . [SEP]",Thurning:3,East Northamptonshire:2,0,East Northamptonshire:2,0,-0.03420
[CLS] Cedar Island State Park is located in [MASK] [MASK] . [SEP],Cedar Island,New York,0,New York,0,-0.11533
[CLS] Bembèrèkè:5 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Bembèrèk:4,Borgou:2 Department,0,Borgou:2 Department,0,-0.74962
[CLS] Fukagawa:3 is located in [MASK] [MASK] [MASK] . [SEP],Fukagawa:3,Hokkaidō:4,0,Hokkaidō:4,0,-0.25742
[CLS] Carburton:3 is located in [MASK] [MASK] [MASK] . [SEP],Carburton:3,Bassetlaw:3,0,Bassetlaw:3,0,-0.01542
[CLS] Špaj:3 is located in [MASK] [MASK] [MASK] . [SEP],Špaj:3,Bela Palanka:2,0,Bela Palanka:2,0,-0.42563
[CLS] Maże:2 is located in [MASK] [MASK] . [SEP],Maże:2,Gmina Kalinowo:3,0,Gmina Kalinowo:3,0,-0.03290
[CLS] Tarbert:3 is located in [MASK] [MASK] [MASK] . [SEP],Tarbert:3,Outer Hebrides:3,0,Outer Hebrides:3,0,-0.61307
[CLS] Gałków:3 Mały:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Gałków:3 Mały:2,Gmina Koluszki:3,0,Gmina Koluszki:3,0,-0.27010
"[CLS] Ream:2 , West Virginia is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP]","Ream:2 , West Virginia",McDowell County,0,McDowell County,0,-0.09461
[CLS] Lippitt:3 is located in [MASK] [MASK] [MASK] . [SEP],Lippitt:3,Rhode Island,0,Rhode Island,0,-0.18787
[CLS] Woudrichem:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Woudrichem:4,North Brabant,0,North Brabant,0,-0.61312
[CLS] Stewart Park is located in [MASK] [MASK] . [SEP],Stewart Park,New York,0,New York,0,-0.30045
[CLS] Mandsaur:3 Fort is located in [MASK] [MASK] [MASK] . [SEP],Mandsaur:3,Madhya Pradesh,0,Madhya Pradesh,0,-0.43543
[CLS] Cheshmeh Hajegah:3 Jafari:2 is located in [MASK] [MASK] [MASK] . [SEP],Shi Shi Shi,Kermanshah:3 Province,0,Kermanshah:3 Province,0,-0.77006
[CLS] Vurberk:3 is located in [MASK] [MASK] [MASK] . [SEP],Vurberk:3,Duplek:3 Municipality,0,Duplek:3 Municipality,0,-0.00886
[CLS] Aero Flight 217 is located in [MASK] [MASK] [MASK] . [SEP],Aero Flight 217,Jomala:2,0,Jomala:2,0,-0.79336
[CLS] Mount Washington is located in [MASK] [MASK] [MASK] . [SEP],"Washington , D",Berkshire County,0,Berkshire County,0,-0.54590
[CLS] Dar Tamush:2 is located in [MASK] [MASK] . [SEP],Tamush:2,Gilan:2 Province,0,Gilan:2 Province,0,-0.10618
[CLS] Vico:2 del Gargano:3 is located in [MASK] [MASK] [MASK] . [SEP],Province of Province,Province of Foggia:2,0,Province of Foggia:2,0,-0.43090
[CLS] Nižná:2 Olšava:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Nižná:2 Olšava:2,Stropkov:3 District,0,Stropkov:3 District,0,-0.32881
[CLS] Karupalli:3 is located in [MASK] [MASK] [MASK] . [SEP],Karupalli:3,Krishnagiri:3 district,0,Krishnagiri:3 district,0,-0.21596
[CLS] Fresno de la Polvorosa:3 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],La Polvorosa:3,Zamora Province,0,Zamora Province,0,-0.30071
[CLS] Erfelek:3 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Sinop:2 Province,0,Sinop:2 Province,0,-0.49281
[CLS] Prehoryłe:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Prehoryłe:4,Gmina Mircze:2,0,Gmina Mircze:2,0,-0.04317
[CLS] Portroe:2 is located in [MASK] [MASK] . [SEP],Portroe:2,County Tipperary:3,0,County Tipperary:3,0,-0.03159
[CLS] North Carolina Highway 116 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],North Carolina Highway 116,North Carolina,0,North Carolina,0,-1.03720
[CLS] Kölliken:3 is located in [MASK] [MASK] [MASK] . [SEP],Kölliken:3,Aargau:2,0,Aargau:2,0,-0.16474
[CLS] Strašice:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Strašice:4,Rokycany:4 District,0,Rokycany:4 District,0,-0.84298
[CLS] Bowland:2 - with - Leagram:2 is located in [MASK] [MASK] [MASK] . [SEP],County County County,Ribble:3 Valley,0,Ribble:3 Valley,0,-0.76135
[CLS] Wolcott:3 is located in [MASK] [MASK] [MASK] . [SEP],W . W,Lamoille:3 County,0,Lamoille:3 County,0,-0.75541
[CLS] Daggavolu:3 is located in [MASK] [MASK] [MASK] . [SEP],Daggavolu:3,Andhra Pradesh,0,Andhra Pradesh,0,-0.56315
[CLS] Nowa Wieś Niemczańska:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the center of Gmina,Gmina Niemcza:3,0,Gmina Niemcza:3,0,-0.72421
[CLS] Chinese High School is located in [MASK] [MASK] [MASK] . [SEP],Chinese High School,Batu Pahat:2,0,Batu Pahat:2,0,-0.39663
"[CLS] The Hermitage:3 , Ryde:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP]","Ryde:2 , Scotland",New South Wales,0,New South Wales,0,-0.60192
[CLS] Maldhan:2 chour:2 is located in [MASK] [MASK] . [SEP],Madhya Pradesh,Uttarakhand:3,0,Uttarakhand:3,0,-0.45183
[CLS] MacCumhail:5 Park is located in [MASK] [MASK] [MASK] . [SEP],St . St,Ballybofey:5,0,Ballybofey:5,0,-0.55521
[CLS] Henichesk:3 Raion:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Henichesk:3 Raion:2,Kherson:3 Oblast,0,Kherson:3 Oblast,0,-0.74266
[CLS] Atpara:2 Upazila:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],"Madhya Pradesh , India",Netrakona:3 District,0,Netrakona:3 District,0,-0.60803
[CLS] Monroe is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the County of Monroe,Benton County,0,Benton County,0,-1.03999
[CLS] Garciotum:3 is located in [MASK] [MASK] [MASK] . [SEP],Garciotum:3,Castile - La Mancha,0,Castile - La Mancha,0,-0.80972
[CLS] Davorlim:3 is located in [MASK] [MASK] [MASK] . [SEP],Davorlim:3,South Goa District,0,South Goa District,0,-0.58388
[CLS] Kąpiele:4 Wielkie:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Kąpiele:4,Gmina Wolbrom:3,0,Gmina Wolbrom:3,0,-0.69490
[CLS] Viitasaari:4 Airfield:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Viitasaari:4,Viitasaari:4,1,Viitasaari:4,1,-0.02696
[CLS] Bahmai:3 - ye Garmsiri:3 - ye Shomali:3 Rural District is located in [MASK] [MASK] [MASK] . [SEP],the Central District,Tropical Bahmai:3 District,0,Tropical Bahmai:3 District,0,-0.80308
[CLS] Nava:2 is located in [MASK] [MASK] . [SEP],Nava:2,Leisi:2 Rural Municipality,0,Leisi:2 Rural Municipality,0,-1.19988
[CLS] Payssous:3 is located in [MASK] [MASK] [MASK] . [SEP],Payssous:3,Haute - Garonne,0,Haute - Garonne,0,-0.85060
[CLS] Raviscanina:3 is located in [MASK] [MASK] [MASK] . [SEP],Raviscanina:3,Province of Caserta:2,0,Province of Caserta:2,0,-0.91090
[CLS] Barnabus:3 is located in [MASK] [MASK] [MASK] . [SEP],Barnabus:3,Logan County,0,Logan County,0,-0.49767
[CLS] Sumner:2 is located in [MASK] [MASK] [MASK] . [SEP],St . St,Chariton:3 County,0,Chariton:3 County,0,-0.73804
"[CLS] Bērzkalni:4 , Alsunga:2 Municipality is located in [MASK] [MASK] [MASK] . [SEP]",Alsunga:2 Municipality,Alsunga:2 Municipality,1,Alsunga:2 Municipality,1,-0.41421
[CLS] Hüttlingen:3 is located in [MASK] [MASK] [MASK] . [SEP],Hüttlingen:3,Thurgau:2,0,Thurgau:2,0,-0.92733
[CLS] Freezland:3 Rock is located in [MASK] [MASK] [MASK] . [SEP],St . St,South Georgia and the South Sandwich:2 Islands,0,South Georgia and the South Sandwich:2 Islands,0,-0.60870
[CLS] Matará:2 District is located in [MASK] [MASK] . [SEP],Matará:2,Cajamarca:2 Province,0,Cajamarca:2 Province,0,-0.57354
[CLS] Sangari:2 Mach is located in [MASK] [MASK] [MASK] . [SEP],Sangari:2 Mach,Kangan:2 Rural District,0,Kangan:2 Rural District,0,-0.57072
[CLS] Estrée:2 is located in [MASK] [MASK] [MASK] . [SEP],U . S,Pas - de - Calais,0,Pas - de - Calais,0,-0.59099
"[CLS] Borowiec:3 , Włoszczowa:5 County is located in [MASK] [MASK] [MASK] . [SEP]",Borowiec:3,Gmina Krasocin:3,0,Gmina Krasocin:3,0,-0.42656
[CLS] Shirazan:3 is located in [MASK] [MASK] [MASK] . [SEP],Shirazan:3,Hombarat:3 Rural District,0,Hombarat:3 Rural District,0,-0.02165
[CLS] 100 First Plaza is located in [MASK] [MASK] [MASK] . [SEP],100 First Plaza,San Francisco,0,San Francisco,0,-0.11361
[CLS] New Brunswick Route 525 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],"New Brunswick , New Brunswick",New Brunswick,0,New Brunswick,0,-0.30956
[CLS] Killamery:3 is located in [MASK] [MASK] [MASK] . [SEP],Killamery:3,Kilkenny:3,0,Kilkenny:3,0,-0.89754
[CLS] Buraca:2 is located in [MASK] [MASK] . [SEP],Buraca:2,Amadora:2,0,Amadora:2,0,-0.56157
[CLS] Amir Kalayeh:3 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Amir Kalayeh:3,Gilan:2 Province,0,Gilan:2 Province,0,-0.97203
[CLS] Sanderson:2 - Clark Farmhouse:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Sanderson:2 - Clark,Waltham:2,0,Waltham:2,0,-0.32853
[CLS] Leonard Hall is located in [MASK] [MASK] [MASK] . [SEP],Co . Co,North Carolina,0,North Carolina,0,-0.79775
[CLS] Aqdash:3 - e Olya:2 is located in [MASK] [MASK] [MASK] . [SEP],Aqdash:3,Pain Barzand:3 Rural District,0,Pain Barzand:3 Rural District,0,-0.82394
[CLS] Kaufman is located in [MASK] [MASK] [MASK] . [SEP],D . D,Kaufman County,0,Kaufman County,0,-0.47079
[CLS] Shaftalustan:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Shaftalustan:4,Naharjan:3 Rural District,0,Naharjan:3 Rural District,0,-0.40711
[CLS] Darby:2 Township is located in [MASK] [MASK] [MASK] . [SEP],New York County,Madison County,0,Madison County,0,-0.37275
[CLS] Whitaker is located in [MASK] [MASK] [MASK] . [SEP],W . W,Allegheny:3 County,0,Allegheny:3 County,0,-0.95122
[CLS] Paint:2 is located in [MASK] [MASK] [MASK] . [SEP],New York County,Somerset County,0,Somerset County,0,-1.45840
[CLS] Maqtu:3 - e Olya:2 is located in [MASK] [MASK] [MASK] . [SEP],Maqtu:3,Jarahi:2 Rural District,0,Jarahi:2 Rural District,0,-0.03404
"[CLS] Pimenta:2 , Minas Gerais is located in [MASK] [MASK] . [SEP]",Pimenta:2,Minas Gerais,0,Minas Gerais,0,-0.07695
[CLS] Cambridge is located in [MASK] [MASK] [MASK] . [SEP],"Cambridge , Cambridge",City of Clarence,0,City of Clarence,0,-0.44993
[CLS] Kehtna:3 Rural Municipality is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Kehtna:3 Rural Municipality,Rapla:2 County,0,Rapla:2 County,0,-0.34158
[CLS] Forest Meadows is located in [MASK] [MASK] . [SEP],Forest Meadows,Calaveras:3 County,0,Calaveras:3 County,0,-1.25993
[CLS] Vahessaare:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Vahessaare:4,Konguta:2 Rural Municipality,0,Konguta:2 Rural Municipality,0,-0.63891
[CLS] Sovetsky:2 District is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the Kurian:2 Sea,Stavropol:4 Krai:2,0,Stavropol:4 Krai:2,0,-0.92074
[CLS] Porrona:2 is located in [MASK] [MASK] . [SEP],Porrona:2,Cinigiano:3,0,Cinigiano:3,0,-1.36792
[CLS] Tealby:3 is located in [MASK] [MASK] [MASK] . [SEP],Tealby:3,West Lindsey,0,West Lindsey,0,-0.00289
[CLS] Baghchaleh:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Baghchaleh:4,Asir:2 Rural District,0,Asir:2 Rural District,0,-0.35200
"[CLS] Markowice:2 , Greater Poland Voivodeship is located in [MASK] [MASK] [MASK] [MASK] . [SEP]","Markowice:2 , Poland",Gmina Kleszczewo:5,0,Gmina Kleszczewo:5,0,-0.42314
[CLS] Koulikoro:3 is located in [MASK] [MASK] [MASK] . [SEP],Koulikoro:3,Koulikoro:3 Region,0,Koulikoro:3 Region,0,-0.01053
[CLS] Deh:2 Now is located in [MASK] [MASK] [MASK] . [SEP],Deh:2 Now,Darbandrud:3 Rural District,0,Darbandrud:3 Rural District,0,-0.23930
[CLS] Wheeler Glacier is located in [MASK] [MASK] [MASK] . [SEP],W . W,South Georgia and the South Sandwich:2 Islands,0,South Georgia and the South Sandwich:2 Islands,0,-0.62635
[CLS] Mourvilles:4 - Basses:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the département of France,Haute - Garonne,0,Haute - Garonne,0,-0.74350
[CLS] Dobrujevac:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Dobrujevac:4,Aleksinac:3,0,Aleksinac:3,0,-0.38638
[CLS] Merthyr:3 Tydfil:3 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the north of Wales,Glamorgan:3,0,Glamorgan:3,0,-0.89773
[CLS] Tidriku:3 is located in [MASK] [MASK] [MASK] . [SEP],Tidriku:3,Vihula:3 Rural Municipality,0,Vihula:3 Rural Municipality,0,-0.40616
"[CLS] Jordan Creek , Oregon is located in [MASK] [MASK] [MASK] [MASK] . [SEP]","Jordan Creek , Oregon",Tillamook:3 County,0,Tillamook:3 County,0,-0.01626
[CLS] Reid is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the area of Reid,South Australia,0,South Australia,0,-1.62493
[CLS] Breakwater:2 Point is located in [MASK] [MASK] [MASK] . [SEP],Breakwater:2 Point,South Georgia and the South Sandwich:2 Islands,0,South Georgia and the South Sandwich:2 Islands,0,-0.82719
[CLS] Long Gull Pond is located in [MASK] [MASK] [MASK] . [SEP],Long Gull Pond,Newfoundland and Labrador,0,Newfoundland and Labrador,0,-0.25047
[CLS] Ramziyeh:4 - e Yek:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Ramziyeh:4,Esmailiyeh:4 Rural District,0,Esmailiyeh:4 Rural District,0,-0.53771
[CLS] Friern:2 Barnet:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Friern:2 Barnet:2,London Borough of Barnet:2,0,London Borough of Barnet:2,0,-0.11674
[CLS] Maintal:2 is located in [MASK] [MASK] . [SEP],Maintal:2,Main - Kinzig:3 - Kreis,0,Main - Kinzig:3 - Kreis,0,-0.04767
[CLS] Sarnano:2 is located in [MASK] [MASK] [MASK] . [SEP],the Sarnano:2,Province of Macerata:2,0,Province of Macerata:2,0,-0.64908
[CLS] Stratford is located in [MASK] . [SEP],Stratford,Marathon County,0,Marathon County,0,-0.11185
[CLS] Kalateh:3 - ye Hajj:3 Rahmat:3 is located in [MASK] [MASK] [MASK] . [SEP],Rahmat:3,Jolgeh:3 Shoqan:3 District,0,Jolgeh:3 Shoqan:3 District,0,-0.02050
[CLS] Necoclí:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Necoclí:4,Antioquia Department,0,Antioquia Department,0,-0.90573
[CLS] Saint - Jean - de - Matha:2 is located in [MASK] [MASK] [MASK] . [SEP],the following municipalities,Matawinie:3 Regional County Municipality,0,Matawinie:3 Regional County Municipality,0,-0.49609
[CLS] Whitewater:2 is located in [MASK] [MASK] . [SEP],Whitewater:2,Cape Girardeau:2 County,0,Cape Girardeau:2 County,0,-0.04249
[CLS] Wineham:2 is located in [MASK] [MASK] [MASK] . [SEP],the Wineham:2,Shermanbury:2,0,Shermanbury:2,0,-0.91234
[CLS] El Sobrante:3 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],El Sobrante:3,Riverside County,0,Riverside County,0,-0.11039
[CLS] Bliss is located in [MASK] [MASK] . [SEP],the city,Gooding:2 County,0,Gooding:2 County,0,-0.99615
"[CLS] Kargan:2 , Hormozgan:4 is located in [MASK] [MASK] [MASK] . [SEP]",the Kargan:2,Band - e Zarak:2 Rural District,0,Band - e Zarak:2 Rural District,0,-0.73296
[CLS] Kilamullakudy:5 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Kilamullakudy:5,Tamil Nadu,0,Tamil Nadu,0,-0.52070
[CLS] Bala Rudposht:4 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Bala Rudposht:4,Shirju:3 Posht:2 Rural District,0,Shirju:3 Posht:2 Rural District,0,-0.34502
"[CLS] Elst:2 , Utrecht is located in [MASK] [MASK] [MASK] [MASK] . [SEP]","Elst:2 , Utrecht",Rhenen:3,0,Rhenen:3,0,-0.09043
[CLS] Novoukrainka:4 Raion:2 is located in [MASK] [MASK] . [SEP],the north,Kirovohrad:4 Oblast,0,Kirovohrad:4 Oblast,0,-0.87561
[CLS] Forestville:2 is located in [MASK] [MASK] [MASK] . [SEP],"County , County",Door County,0,Door County,0,-0.91238
"[CLS] Baghelah:3 - ye Olya:2 , Lorestan:2 is located in [MASK] [MASK] [MASK] . [SEP]",the city center,Darb:2 - e Gonbad:3 Rural District,0,Darb:2 - e Gonbad:3 Rural District,0,-0.93645
[CLS] Avenida del Libertador:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Avenida del Libertador:2,Buenos Aires,0,Buenos Aires,0,-0.83470
[CLS] Ilat:2 - e Qaqazan:4 - e Gharbi:2 Rural District is located in [MASK] [MASK] . [SEP],Khorasan Khorasan,Kuhin:2 District,0,Kuhin:2 District,0,-1.08230
[CLS] Villares:2 de Yeltes:3 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Villares:2 de Yelte:2,Salamanca Province,0,Salamanca Province,0,-0.49710
"[CLS] Kalantar:3 , Kermanshah:3 is located in [MASK] [MASK] [MASK] . [SEP]",Kalantar:3,Kermanshah:3 Province,0,Kermanshah:3 Province,0,-0.01654
[CLS] Dashli:2 - ye Olya:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Dashli:2 - ye village,Soltanali:3 Rural District,0,Soltanali:3 Rural District,0,-0.87073
[CLS] Faqerlu:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Faqerlu:4,Hendudur:3 Rural District,0,Hendudur:3 Rural District,0,-0.29765
[CLS] Maple Heights is located in [MASK] [MASK] . [SEP],Maple Heights,Cuyahoga:3 County,0,Cuyahoga:3 County,0,-0.14260
[CLS] Creedmoor:2 is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the south of the town,Travis County,0,Travis County,0,-1.34896
[CLS] Coity:2 Higher is located in [MASK] [MASK] [MASK] . [SEP],Coity:2 Higher,Bridgend:2 County Borough,0,Bridgend:2 County Borough,0,-0.12993
[CLS] Gökçeli:4 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Gökçeli:4,Bayburt:3,0,Bayburt:3,0,-0.19253
[CLS] Ali Shahabad:2 is located in [MASK] [MASK] . [SEP],the tehsil,Dasht:2 - e Zarrin:3 Rural District,0,Dasht:2 - e Zarrin:3 Rural District,0,-1.06155
[CLS] Emam:2 Kola:2 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],Emam:2 Kola:2,Lafur:2 Rural District,0,Lafur:2 Rural District,0,-0.51660
[CLS] Bhuteshwar:4 Temple is located in [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Bhuteshwar:4 Temple,Haryana:2,0,Haryana:2,0,-0.49462
[CLS] Racine is located in [MASK] . [SEP],Racine,Mower:2 County,0,Mower:2 County,0,-0.10728
[CLS] Nezhdaninskoye:5 is located in [MASK] [MASK] [MASK] [MASK] . [SEP],the centre of town,Tomponsky:3 District,0,Tomponsky:3 District,0,-0.71635
