sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] Nick Eason:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Scottish Claymores:3,0,Scottish Claymores:3,0,-0.78674
[CLS] Ben Amos plays with [MASK] [MASK] . [SEP],Ben Amos,Molde FK,0,Molde FK,0,-0.76273
[CLS] Brian Rushton:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Notts:2 County F . C .,0,Notts:2 County F . C .,0,-0.52148
[CLS] Ricky Foley plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Seattle Seahawks:2,0,Seattle Seahawks:2,0,-0.65938
[CLS] Kenny Brown plays with [MASK] [MASK] . [SEP],Kenny Brown,Portadown:2 F . C .,0,Portadown:2 F . C .,0,-0.66779
[CLS] Jimmy Dykes:2 plays with [MASK] [MASK] [MASK] . [SEP],Jimmy Dykes:2,Glasgow Academicals:2 RFC,0,Glasgow Academicals:2 RFC,0,-0.49232
[CLS] Amobi:2 Okoye:2 plays with [MASK] [MASK] . [SEP],Okoye:2,Houston Texans:2,0,Houston Texans:2,0,-0.19417
[CLS] Mohd Zaiza:2 Zainal:2 Abidin:2 plays with [MASK] [MASK] [MASK] . [SEP],Malaysia national team,Selangor FA,0,Selangor FA,0,-0.77827
[CLS] Tamás Gruborovics:5 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Kuopion:3 Palloseura:3,0,Kuopion:3 Palloseura:3,0,-0.76981
[CLS] Doug Rader:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Houston Astros:2,0,Houston Astros:2,0,-0.62863
[CLS] Kyle Eastmond:2 plays with [MASK] [MASK] . [SEP],Eastmond:2,England national rugby league team,0,England national rugby league team,0,-0.04284
[CLS] Lennart Samuelsson:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,IF Elfsborg:2,0,IF Elfsborg:2,0,-0.67637
[CLS] Fred de Jong plays with [MASK] [MASK] . [SEP],de Jong,New Zealand national football team,0,New Zealand national football team,0,-0.37244
[CLS] Wash:2 Serini:2 plays with [MASK] [MASK] . [SEP],Serini:2,Chicago Bears,0,Chicago Bears,0,-0.16420
[CLS] Michael Gspurning:4 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Gspurning:4,Seattle Sounders:2 FC,0,Seattle Sounders:2 FC,0,-0.72108
[CLS] Sergei Zadelenov:3 plays with [MASK] [MASK] [MASK] . [SEP],the Russian team,HC Dinamo Minsk,0,HC Dinamo Minsk,0,-1.09032
[CLS] Stern John plays with [MASK] [MASK] [MASK] . [SEP],St . John,Coventry City F . C .,0,Coventry City F . C .,0,-0.87143
[CLS] Alan Jones plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Chesterfield:2 F . C .,0,Chesterfield:2 F . C .,0,-0.87167
[CLS] Bob Harrison plays with [MASK] [MASK] [MASK] . [SEP],the Thunderbirds:2,San Francisco 49ers:2,0,San Francisco 49ers:2,0,-1.09681
[CLS] Jussi Jääskeläinen:5 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Jääskeläinen:5,West Ham United F . C .,0,West Ham United F . C .,0,-1.04188
[CLS] Chris Wright plays with [MASK] [MASK] [MASK] [MASK] . [SEP],F . C .,Boston United F . C .,0,Boston United F . C .,0,-0.76043
[CLS] Alexandros:2 Zeris:2 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Larissa:2 F . C .,0,Larissa:2 F . C .,0,-0.92516
[CLS] Charles Casali:2 plays with [MASK] [MASK] [MASK] . [SEP],Charles Casali:2,BSC:2 Young Boys,0,BSC:2 Young Boys,0,-0.07054
[CLS] Noel Whelan:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Noel Whelan:3,Dunfermline:5 Athletic F . C .,0,Dunfermline:5 Athletic F . C .,0,-0.19599
[CLS] Mileta:2 Radulović:3 plays with [MASK] [MASK] [MASK] . [SEP],S . S,OFK:2 Bar,0,OFK:2 Bar,0,-0.89020
[CLS] Anıl:2 Abanoz:3 plays with [MASK] [MASK] . [SEP],the club,Tepecik:3 B . S .,0,Tepecik:3 B . S .,0,-0.84411
[CLS] Daniel Jara:2 Martínez plays with [MASK] [MASK] [MASK] . [SEP],the national team,San Marino Calcio,0,San Marino Calcio,0,-1.02896
[CLS] Dejan:2 Peković:2 plays with [MASK] [MASK] . [SEP],Peković:2,Puebla F . C .,0,Puebla F . C .,0,-0.18042
[CLS] Malcolm Walker plays with [MASK] [MASK] . [SEP],Malcolm Walker,Green Bay Packers,0,Green Bay Packers,0,-1.00152
[CLS] Ken Wookey:2 plays with [MASK] [MASK] [MASK] . [SEP],K . K,Newport County A . F . C .,0,Newport County A . F . C .,0,-0.43297
[CLS] David Artell:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Chester City F . C .,0,Chester City F . C .,0,-0.79521
[CLS] Aleksandar Živković:3 plays with [MASK] [MASK] [MASK] . [SEP],S . S,Yugoslavia national football team,0,Yugoslavia national football team,0,-0.57564
[CLS] Igor Sapronov:3 plays with [MASK] [MASK] [MASK] . [SEP],Sapronov:3,FC Dnepr:2 Smolensk:3,0,FC Dnepr:2 Smolensk:3,0,-0.13820
[CLS] Ibrahima:2 Touré:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Senegal national football,Wydad:3 Casablanca,0,Wydad:3 Casablanca,0,-1.12061
[CLS] Carlos Hyde plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],. . . . .,San Francisco 49ers:2,0,San Francisco 49ers:2,0,-1.04224
[CLS] Paul Turnbull:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Macclesfield:3 Town F . C .,0,Macclesfield:3 Town F . C .,0,-0.78956
[CLS] Walter Metcalf:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Walter Metcalf:3,Brentford:2 F . C .,0,Brentford:2 F . C .,0,-0.08053
[CLS] Richard Alston:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Cleveland Browns,0,Cleveland Browns,0,-0.65042
[CLS] Kim Do - heon:2 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Kim Do - heon:2,Seongnam:3 FC,0,Seongnam:3 FC,0,-0.77322
[CLS] Roger Smith plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,New Zealand national football team,0,New Zealand national football team,0,-0.85430
[CLS] Brandon Browner:2 plays with [MASK] [MASK] . [SEP],Browner:2,Seattle Seahawks:2,0,Seattle Seahawks:2,0,-0.21043
[CLS] Jung Sung - ryong:2 plays with [MASK] [MASK] . [SEP],his father,Kawasaki Frontale:2,0,Kawasaki Frontale:2,0,-0.93094
[CLS] Slaviša:4 Mitrović:3 plays with [MASK] [MASK] [MASK] . [SEP],S . S,Shabab:2 Al Ahli Club,0,Shabab:2 Al Ahli Club,0,-0.78121
[CLS] Milan Vissie:2 plays with [MASK] [MASK] [MASK] . [SEP],Milan Vissie:2,Jong Ajax,0,Jong Ajax,0,-0.05685
[CLS] Andreas Isaksson:3 plays with [MASK] [MASK] [MASK] . [SEP],S . S,Sweden national football team,0,Sweden national football team,0,-0.87772
[CLS] Thomas Tennebø:3 plays with [MASK] [MASK] [MASK] . [SEP],Tennebø:3,Fana:2 IL,0,Fana:2 IL,0,-0.04327
[CLS] Roger Peckinpaugh:4 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Peckinpaugh:4,Chicago White Sox,0,Chicago White Sox,0,-1.18388
[CLS] Gaetano D ' Agostino plays with [MASK] [MASK] [MASK] . [SEP],D ' Agostino,Lupa:2 Roma F . C .,0,Lupa:2 Roma F . C .,0,-0.02686
[CLS] Bill Hegarty:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Pittsburgh Steelers,0,Pittsburgh Steelers,0,-0.69995
[CLS] Vladimír Táborský:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Slovakian:2 team,Czechoslovakia national football team,0,Czechoslovakia national football team,0,-0.73922
[CLS] Nemanja:2 Bošković:3 plays with [MASK] [MASK] . [SEP],Partizan Belgrade,FK Proleter:3 Novi Sad,0,FK Proleter:3 Novi Sad,0,-0.52388
[CLS] Brad Muster:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,New Orleans Saints,0,New Orleans Saints,0,-1.03593
[CLS] Richard Hughes plays with [MASK] [MASK] . [SEP],Richard Hughes,Atalanta:2 B . C .,0,Atalanta:2 B . C .,0,-0.08682
[CLS] Bill Chamberlain plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Memphis Sounds,0,Memphis Sounds,0,-0.63313
[CLS] Strati:2 Iliev:3 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Strati:2 Iliev:3,Tampere United,0,Tampere United,0,-0.80658
[CLS] Henrique de Jesus Bernardo plays with [MASK] [MASK] [MASK] . [SEP],Bernardo plays with,S . C . Corinthians Paulista,0,S . C . Corinthians Paulista,0,-0.55632
[CLS] Steve Norton plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Wakefield Trinity,0,Wakefield Trinity,0,-1.07489
[CLS] Tarun:2 Dey:2 plays with [MASK] [MASK] [MASK] . [SEP],K . K,India national football team,0,India national football team,0,-0.64340
[CLS] Kris Johnson plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Pittsburgh Pirates,0,Pittsburgh Pirates,0,-0.73440
[CLS] Chuck Mercein:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,New York Jets,0,New York Jets,0,-0.61616
[CLS] Léo Lacroix:2 plays with [MASK] [MASK] [MASK] . [SEP],Léo Lacroix:2,FC Sion,0,FC Sion,0,-0.00764
[CLS] Ralph Bean plays with [MASK] [MASK] [MASK] [MASK] . [SEP],A . B .,North Village Rams,0,North Village Rams,0,-0.89503
[CLS] Davit:2 Mchedlishvili:5 plays with [MASK] [MASK] [MASK] . [SEP],the national team,FC Ameri:2 Tbilisi,0,FC Ameri:2 Tbilisi,0,-0.91205
[CLS] Jack Lornie:2 plays with [MASK] [MASK] [MASK] . [SEP],Jack Lornie:2,Leicester City F . C .,0,Leicester City F . C .,0,-0.07914
[CLS] Artyom:3 Mitasov:3 plays with [MASK] [MASK] [MASK] . [SEP],Union Union Union,FC Shinnik:2 Yaroslavl:4,0,FC Shinnik:2 Yaroslavl:4,0,-0.90247
[CLS] Edell:2 Shepherd plays with [MASK] [MASK] [MASK] . [SEP],Edell:2 Shepherd,Chicago Bears,0,Chicago Bears,0,-0.85269
[CLS] Renato Cesarini:2 plays with [MASK] [MASK] [MASK] . [SEP],Renato Cesarini:2,Juventus F . C .,0,Juventus F . C .,0,-0.56450
[CLS] Rodney So ' oialo:3 plays with [MASK] [MASK] [MASK] . [SEP],the national team,New Zealand national rugby union team,0,New Zealand national rugby union team,0,-0.96642
[CLS] Kerri:2 Gardin:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Kerri:2 Gardin:2,Washington Mystics:2,0,Washington Mystics:2,0,-1.07741
[CLS] Alan O ' Hara plays with [MASK] [MASK] [MASK] . [SEP],O ' Hara,Cleveland City Stars,0,Cleveland City Stars,0,-0.79105
[CLS] Jan Ove Pedersen plays with [MASK] [MASK] [MASK] . [SEP],K . K,SC Schwarz - Weiß Bregenz:3,0,SC Schwarz - Weiß Bregenz:3,0,-0.51051
[CLS] Walt Williams plays with [MASK] [MASK] [MASK] . [SEP],W . W,Toronto Raptors:2,0,Toronto Raptors:2,0,-0.36535
[CLS] Bill George plays with [MASK] [MASK] . [SEP],Bill George,Chicago Bears,0,Chicago Bears,0,-1.11729
[CLS] Hans - Georg Schwarzenbeck:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],. Schwarzenbeck:3,FC Bayern Munich,0,FC Bayern Munich,0,-0.87521
[CLS] Anton Strålman:3 plays with [MASK] [MASK] [MASK] . [SEP],S . S,Toronto Maple Leafs,0,Toronto Maple Leafs,0,-0.90693
[CLS] Harvey Bischop:3 plays with [MASK] [MASK] [MASK] . [SEP],U . S,PEC:2 Zwolle,0,PEC:2 Zwolle,0,-1.03682
[CLS] Park Chul:2 - hyung:2 plays with [MASK] [MASK] . [SEP],Taekwondo:2,Jeju:2 United FC,0,Jeju:2 United FC,0,-0.21631
[CLS] Acie:2 Law plays with [MASK] [MASK] [MASK] . [SEP],F . F,Olympiacos:2 B . C .,0,Olympiacos:2 B . C .,0,-0.55490
[CLS] Constantinos:2 Samaras:2 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Olympiakos:2 Nicosia:2 FC,0,Olympiakos:2 Nicosia:2 FC,0,-0.68843
[CLS] Rick Jones plays with [MASK] [MASK] [MASK] [MASK] . [SEP],D . D .,Boston Red Sox,0,Boston Red Sox,0,-1.05798
[CLS] Jimmy Heale:2 plays with [MASK] [MASK] . [SEP],Heale:2,Bristol City F . C .,0,Bristol City F . C .,0,-0.03020
[CLS] John Owens plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Las Vegas Raiders,0,Las Vegas Raiders,0,-0.70313
[CLS] Emmanuel Dieseruvwe:3 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Chesterfield:2 F . C .,0,Chesterfield:2 F . C .,0,-0.89179
[CLS] Zurab:2 Menteshashvili:5 plays with [MASK] [MASK] [MASK] . [SEP],K . K,FC Alania:2 Vladikavkaz:4,0,FC Alania:2 Vladikavkaz:4,0,-0.94638
[CLS] Adebayo:3 Akinfenwa:4 plays with [MASK] [MASK] [MASK] . [SEP],F . F,Millwall:2 F . C .,0,Millwall:2 F . C .,0,-0.75898
[CLS] Steve Cronin:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Portland Timbers:2,0,Portland Timbers:2,0,-0.60601
[CLS] Jeff Russell plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Boston Red Sox,0,Boston Red Sox,0,-0.79612
[CLS] Bogie:2 Roberts plays with [MASK] [MASK] [MASK] . [SEP],Bogie:2 Roberts,Manchester United F . C .,0,Manchester United F . C .,0,-0.05401
[CLS] Sandy McMahon plays with [MASK] [MASK] . [SEP],Sandy McMahon,Hibernian:3 F . C .,0,Hibernian:3 F . C .,0,-0.66473
[CLS] David Clarkson plays with [MASK] [MASK] . [SEP],David Clarkson,Bristol City F . C .,0,Bristol City F . C .,0,-0.09205
[CLS] Casey Dunning:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Birmingham & Solihull:3 R . F . C .,0,Birmingham & Solihull:3 R . F . C .,0,-0.87232
[CLS] Justin Fashanu:3 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Nottingham Forest F . C .,0,Nottingham Forest F . C .,0,-1.01854
[CLS] Jack Eames:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Richmond Football Club,0,Richmond Football Club,0,-0.66161
[CLS] Todd Sears plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,San Diego Padres:2,0,San Diego Padres:2,0,-0.57626
[CLS] Max Ferdinand plays with [MASK] [MASK] . [SEP],Max Ferdinand,Baltimore Blast,0,Baltimore Blast,0,-1.09469
[CLS] Martin Buchan:2 plays with [MASK] [MASK] [MASK] . [SEP],Martin Buchan:2,Scotland national football team,0,Scotland national football team,0,-0.06294
[CLS] Alan Bennett plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Brass of Brass,Republic of Ireland national football team,0,Republic of Ireland national football team,0,-1.12908
[CLS] David Loverne:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the R . B,Detroit Lions,0,Detroit Lions,0,-1.25103
[CLS] Ken McRae:4 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Toronto Maple Leafs,0,Toronto Maple Leafs,0,-0.87168
[CLS] Ville Laine:2 plays with [MASK] [MASK] [MASK] . [SEP],Ville Laine:2,Ilves:2,0,Ilves:2,0,-0.05970
[CLS] Francis Lee plays with [MASK] [MASK] . [SEP],Francis Lee,England national football team,0,England national football team,0,-0.51885
[CLS] Walter Moser plays with [MASK] [MASK] . [SEP],Walter Moser,Boston Red Sox,0,Boston Red Sox,0,-0.13075
[CLS] Kerry Foley plays with [MASK] [MASK] [MASK] . [SEP],F . F,Collingwood:3 Football Club,0,Collingwood:3 Football Club,0,-0.21113
[CLS] Lee Feeney:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Lee Feeney:3,Shamrock:3 Rovers F . C .,0,Shamrock:3 Rovers F . C .,0,-0.75850
[CLS] Orrin:2 Thompson plays with [MASK] [MASK] [MASK] . [SEP],Orrin:2 Thompson,Miami Dolphins:2,0,Miami Dolphins:2,0,-0.04656
[CLS] Mickaël:3 Ménétrier:4 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the France national team,F91:2 Dudelange:3,0,F91:2 Dudelange:3,0,-1.05362
[CLS] David Flynn plays with [MASK] [MASK] [MASK] [MASK] . [SEP],A . D .,Penn FC,0,Penn FC,0,-0.91656
[CLS] Carlos Peucelle:2 plays with [MASK] [MASK] [MASK] . [SEP],Carlos Peucelle:2,Argentina national football team,0,Argentina national football team,0,-0.06108
[CLS] Josh Boone plays with [MASK] [MASK] [MASK] [MASK] . [SEP],A . D .,BC Khimki:2,0,BC Khimki:2,0,-0.76011
[CLS] Gennady:3 Churilov:3 plays with [MASK] [MASK] . [SEP],CSKA Moscow,Lokomotiv:2 Yaroslavl:4,0,Lokomotiv:2 Yaroslavl:4,0,-0.77546
[CLS] Bruce Dowie:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Toronto Maple Leafs,0,Toronto Maple Leafs,0,-1.16212
[CLS] Artem:2 Sukhotskyi:5 plays with [MASK] [MASK] [MASK] . [SEP],", plays with",FC Dynamo Kyiv:2,0,FC Dynamo Kyiv:2,0,-0.97334
[CLS] Niek:2 te Veluwe:3 plays with [MASK] [MASK] [MASK] . [SEP],P . P,De Graafschap:3,0,De Graafschap:3,0,-1.14308
[CLS] Jack Morfitt:3 plays with [MASK] [MASK] [MASK] . [SEP],Morfitt:3,Blackpool F . C .,0,Blackpool F . C .,0,-0.05383
[CLS] Paul Heffernan:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Sheffield Wednesday F . C .,0,Sheffield Wednesday F . C .,0,-0.69951
[CLS] Kahê:3 plays with [MASK] [MASK] [MASK] . [SEP],Kahê:3,Oeste Futebol Clube,0,Oeste Futebol Clube,0,-0.09941
[CLS] Caesar Jenkyns:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Manchester United F . C .,0,Manchester United F . C .,0,-1.01177
[CLS] Thomas Coulter:3 plays with [MASK] [MASK] [MASK] . [SEP],Coulter:3,Chicago Blackhawks:2,0,Chicago Blackhawks:2,0,-0.06713
[CLS] Winford:2 Hood plays with [MASK] [MASK] [MASK] . [SEP],Winford:2 Hood,Denver Broncos,0,Denver Broncos,0,-0.50784
[CLS] Michał Renusz:2 plays with [MASK] [MASK] [MASK] . [SEP],Michał Renusz:2,Arka:2 Gdynia:2,0,Arka:2 Gdynia:2,0,-0.24087
[CLS] Dicky:2 Moegle:2 plays with [MASK] [MASK] . [SEP],Moegle:2,Dallas Cowboys,0,Dallas Cowboys,0,-0.03881
[CLS] Yigal:2 Antebi:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Yigal:2 Antebi:2,Israel national football team,0,Israel national football team,0,-0.67079
[CLS] Sonja Petrović:2 plays with [MASK] [MASK] [MASK] . [SEP],Sonja Petrović:2,WBC Spartak Moscow Region,0,WBC Spartak Moscow Region,0,-0.18184
[CLS] Bruce Anderson plays with [MASK] [MASK] . [SEP],his father,Washington Redskins:2,0,Washington Redskins:2,0,-0.98855
[CLS] Maximiliano:2 Amondarain:3 plays with [MASK] [MASK] [MASK] . [SEP],the national team,Cardiff City F . C .,0,Cardiff City F . C .,0,-1.14767
[CLS] Terry Clawson:3 plays with [MASK] [MASK] [MASK] . [SEP],K . K,Hull Kingston Rovers,0,Hull Kingston Rovers,0,-0.39949
[CLS] Elie:2 Ikangu:3 plays with [MASK] [MASK] [MASK] . [SEP],Nigeria national team,New York Red Bulls,0,New York Red Bulls,0,-0.99791
[CLS] Steven Thomson plays with [MASK] [MASK] [MASK] . [SEP],the Rangers Rangers,Dover Athletic F . C .,0,Dover Athletic F . C .,0,-1.00042
[CLS] Khaldoun:4 Al - Khawaldeh:4 plays with [MASK] [MASK] . [SEP],the club,Al - Faisaly:3 FC,0,Al - Faisaly:3 FC,0,-0.33505
[CLS] Kirill:2 Nababkin:3 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Kirill:2 Nababkin:3,Russia national football team,0,Russia national football team,0,-0.78323
[CLS] Karel Pešek:2 plays with [MASK] [MASK] . [SEP],Pešek:2,AC Sparta Prague,0,AC Sparta Prague,0,-0.01532
[CLS] Farhan:2 Shakor:2 plays with [MASK] [MASK] [MASK] . [SEP],B . B,Al - Zawra:3 ' a SC,0,Al - Zawra:3 ' a SC,0,-0.85553
[CLS] Chris Curran:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Collingwood:3 Football Club,0,Collingwood:3 Football Club,0,-0.87670
[CLS] Charlie Puleo:3 plays with [MASK] [MASK] [MASK] . [SEP],Charlie Pule:2,New York Mets,0,New York Mets,0,-0.38035
[CLS] Sasha Victorine:2 plays with [MASK] [MASK] [MASK] . [SEP],Sasha Victorine:2,Los Angeles Galaxy,0,Los Angeles Galaxy,0,-0.09113
[CLS] David Richards plays with [MASK] [MASK] . [SEP],David Richards,New England Patriots,0,New England Patriots,0,-0.08957
[CLS] Deion:2 Sanders plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Baltimore Ravens:2,0,Baltimore Ravens:2,0,-0.91858
[CLS] Jim Montgomery plays with [MASK] [MASK] [MASK] . [SEP],Jim Montgomery Band,Indiana Hoosiers:3,0,Indiana Hoosiers:3,0,-0.61060
[CLS] Dan Robson plays with [MASK] [MASK] . [SEP],Dan Robson,Gloucester Rugby,0,Gloucester Rugby,0,-0.29099
[CLS] Yoann:2 Folly:3 plays with [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],Yoann:2 Folly:3,Aberdeen F . C .,0,Aberdeen F . C .,0,-0.79238
[CLS] Shawn Wooten:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Boston Red Sox,0,Boston Red Sox,0,-0.96197
[CLS] Milt:2 Stegall:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Winnipeg Blue Bombers:2,0,Winnipeg Blue Bombers:2,0,-0.53656
[CLS] Brodrick:2 Bunkley:3 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,Philadelphia Eagles,0,Philadelphia Eagles,0,-0.80173
[CLS] Giancarlo Cadè:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Giancarlo Cadè:3,Atalanta:2 B . C .,0,Atalanta:2 B . C .,0,-1.06808
[CLS] Clif:2 Groce:3 plays with [MASK] [MASK] [MASK] . [SEP],F . C,Cincinnati Bengals:2,0,Cincinnati Bengals:2,0,-0.48651
[CLS] Chris Nielsen plays with [MASK] [MASK] [MASK] [MASK] . [SEP],A . D .,Columbus Blue Jackets:2,0,Columbus Blue Jackets:2,0,-1.06661
[CLS] John Baker plays with [MASK] [MASK] [MASK] [MASK] . [SEP],A . B .,Shreveport:4 Steamer:2,0,Shreveport:4 Steamer:2,0,-0.81059
[CLS] Matt Johnson plays with [MASK] [MASK] [MASK] [MASK] . [SEP],U . S .,Los Angeles Kings,0,Los Angeles Kings,0,-0.99559
[CLS] Walt Lautenbach:2 plays with [MASK] [MASK] [MASK] . [SEP],W . W,Sheboygan:3 Red Skins:2,0,Sheboygan:3 Red Skins:2,0,-0.61792
[CLS] William Sarvis:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the Brass Band Band,Manchester United F . C .,0,Manchester United F . C .,0,-1.19341
[CLS] Mario Bossi:2 plays with [MASK] [MASK] [MASK] . [SEP],Mario Bossi:2,A . S . Roma,0,A . S . Roma,0,-0.10552
[CLS] Ryan Finnie:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Hamilton Academical:2 F . C .,0,Hamilton Academical:2 F . C .,0,-0.62930
[CLS] James Metcalfe:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],James Metcalfe:3,Wakefield Trinity,0,Wakefield Trinity,0,-0.08477
[CLS] Ársæll:4 Kristjánsson:4 plays with [MASK] [MASK] . [SEP],his father,Iceland national football team,0,Iceland national football team,0,-0.86210
[CLS] Micky:2 Fenton:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Micky:2 Fenton:2,Middlesbrough F . C .,0,Middlesbrough F . C .,0,-1.03617
[CLS] Dave Walker plays with [MASK] [MASK] . [SEP],Dave Walker,Burnley:2 F . C .,0,Burnley:2 F . C .,0,-0.56245
[CLS] Britt Assombalonga:4 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the F . C,Peterborough United F . C .,0,Peterborough United F . C .,0,-1.27978
[CLS] Shiva Shrestha:4 plays with [MASK] [MASK] [MASK] . [SEP],P . P,Manang:2 Marshyangdi:3 Club,0,Manang:2 Marshyangdi:3 Club,0,-0.97386
[CLS] Pierre Duhart:2 plays with [MASK] [MASK] [MASK] . [SEP],Pierre Duhart:2,Uruguay national football team,0,Uruguay national football team,0,-0.12771
[CLS] David Vržogić:5 plays with [MASK] [MASK] . [SEP],Partizan Belgrade,Dynamo Dresden,0,Dynamo Dresden,0,-0.51720
[CLS] Marko Kraljević:3 plays with [MASK] [MASK] [MASK] . [SEP],S . S,Balestier:3 Khalsa:3 FC,0,Balestier:3 Khalsa:3 FC,0,-0.61877
[CLS] Geoffrey Ward plays with [MASK] [MASK] . [SEP],Geoffrey Ward,Castleford:2 Tigers,0,Castleford:2 Tigers,0,-0.04639
[CLS] Nahuel:3 Guzmán plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Nahuel:3 Guzmán,Tigres:2 UANL:2,0,Tigres:2 UANL:2,0,-0.93249
[CLS] Willie Mays:2 plays with [MASK] [MASK] [MASK] . [SEP],Sox Sox Sox,San Francisco Giants,0,San Francisco Giants,0,-0.74768
[CLS] Colin Wilson plays with [MASK] [MASK] [MASK] . [SEP],the national team,Hull Kingston Rovers,0,Hull Kingston Rovers,0,-1.13400
[CLS] Tom Roberts plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Wales national rugby union team,0,Wales national rugby union team,0,-0.59647
[CLS] Fergus:2 Thomson plays with [MASK] [MASK] [MASK] . [SEP],Fergus:2 Thomson,Scotland national rugby union team,0,Scotland national rugby union team,0,-1.17728
[CLS] Davanzo:3 Tate plays with [MASK] [MASK] [MASK] [MASK] . [SEP],Davanzo:3 Tate,New York Giants,0,New York Giants,0,-0.63100
[CLS] Bert MacLachlan:4 plays with [MASK] [MASK] [MASK] . [SEP],the Rangers Rangers,Aberdeen F . C .,0,Aberdeen F . C .,0,-0.74939
[CLS] Glenn Murray plays with [MASK] [MASK] . [SEP],Glenn Murray,Stockport:2 County F . C .,0,Stockport:2 County F . C .,0,-0.11285
[CLS] Tom Haller:2 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Detroit Tigers,0,Detroit Tigers,0,-0.62672
[CLS] Joe Skibinski:3 plays with [MASK] [MASK] [MASK] [MASK] . [SEP],the U . S,Green Bay Packers,0,Green Bay Packers,0,-0.56630
[CLS] Bryan Helmer:2 plays with [MASK] [MASK] [MASK] . [SEP],U . S,Arizona Coyotes:3,0,Arizona Coyotes:3,0,-0.48963
